,Gender,Age,Category,Quantity,Price,Payment_method,Datetime,Shopping_mall
4346,Male,68,Clothing,3,900.24,Debit Card,9/9/21,Istinye Park
4347,Female,22,Souvenir,5,58.65,Credit Card,27/09/2021,Kanyon
4348,Female,51,Clothing,1,300.08,Cash,10/9/21,Emaar Square Mall
4349,Male,38,Shoes,1,600.17,Credit Card,8/6/22,Emaar Square Mall
4350,Male,20,Books,4,60.6,Debit Card,2/10/21,Metropol AVM
4351,Female,32,Shoes,3,1800.51,Credit Card,11/10/22,Forum Istanbul
4352,Female,43,Clothing,5,1500.4,Credit Card,26/06/2021,Cevahir AVM
4353,Female,36,Shoes,5,3000.85,Cash,14/07/2022,Emaar Square Mall
4354,Male,28,Toys,2,71.68,Credit Card,30/11/2022,Mall of Istanbul
4355,Female,54,Technology,5,5250.0,Cash,14/03/2022,Metrocity
4356,Female,23,Technology,2,2100.0,Debit Card,25/04/2021,Istinye Park
4357,Female,25,Technology,2,2100.0,Credit Card,14/09/2021,Viaport Outlet
4358,Female,50,Food & Beverage,2,10.46,Debit Card,28/09/2021,Istinye Park
4359,Male,19,Cosmetics,3,121.98,Cash,16/08/2021,Mall of Istanbul
4360,Female,41,Books,3,45.45,Cash,11/10/22,Mall of Istanbul
4361,Female,38,Clothing,1,300.08,Cash,23/06/2021,Kanyon
4362,Female,53,Souvenir,5,58.65,Cash,2/5/22,Kanyon
4363,Male,69,Cosmetics,2,81.32,Credit Card,5/2/21,Forum Istanbul
4364,Male,19,Technology,2,2100.0,Cash,4/3/23,Metrocity
4365,Male,50,Shoes,4,2400.68,Cash,5/1/22,Forum Istanbul
4366,Female,27,Clothing,1,300.08,Cash,23/02/2021,Cevahir AVM
4367,Male,22,Clothing,1,300.08,Credit Card,16/05/2022,Kanyon
4368,Female,66,Food & Beverage,4,20.92,Debit Card,19/02/2023,Mall of Istanbul
4369,Female,41,Food & Beverage,2,10.46,Cash,3/12/22,Mall of Istanbul
4370,Female,48,Clothing,4,1200.32,Debit Card,17/01/2023,Istinye Park
4371,Female,53,Clothing,3,900.24,Debit Card,19/02/2021,Metrocity
4372,Female,22,Clothing,2,600.16,Cash,26/10/2021,Metrocity
4373,Male,36,Toys,4,143.36,Cash,19/08/2021,Mall of Istanbul
4374,Female,20,Food & Beverage,3,15.69,Cash,29/01/2022,Kanyon
4375,Male,41,Shoes,4,2400.68,Credit Card,31/01/2023,Forum Istanbul
4376,Male,45,Books,1,15.15,Credit Card,23/09/2021,Istinye Park
4377,Male,58,Cosmetics,5,203.3,Cash,18/07/2021,Kanyon
4378,Male,59,Clothing,5,1500.4,Credit Card,25/01/2022,Viaport Outlet
4379,Female,66,Clothing,1,300.08,Cash,12/9/21,Kanyon
4380,Male,27,Shoes,5,3000.85,Credit Card,20/04/2022,Viaport Outlet
4381,Male,53,Clothing,3,900.24,Credit Card,24/01/2022,Kanyon
4382,Male,24,Cosmetics,1,40.66,Debit Card,14/07/2022,Metrocity
4383,Female,19,Food & Beverage,3,15.69,Debit Card,30/10/2021,Emaar Square Mall
4384,Female,45,Shoes,5,3000.85,Credit Card,25/04/2021,Forum Istanbul
4385,Female,53,Toys,1,35.84,Credit Card,3/12/22,Mall of Istanbul
4386,Male,50,Technology,2,2100.0,Cash,30/09/2022,Metrocity
4387,Female,29,Food & Beverage,1,5.23,Cash,7/10/21,Mall of Istanbul
4388,Female,26,Food & Beverage,5,26.15,Credit Card,5/11/22,Mall of Istanbul
4389,Female,68,Shoes,5,3000.85,Cash,6/11/21,Kanyon
4390,Female,66,Books,4,60.6,Debit Card,20/08/2021,Metrocity
4391,Female,19,Cosmetics,1,40.66,Credit Card,20/07/2022,Cevahir AVM
4392,Male,35,Clothing,3,900.24,Cash,11/4/22,Mall of Istanbul
4393,Male,36,Clothing,3,900.24,Cash,21/02/2022,Kanyon
4394,Male,43,Toys,4,143.36,Debit Card,6/5/21,Viaport Outlet
4395,Male,54,Clothing,3,900.24,Cash,17/10/2022,Forum Istanbul
4396,Female,57,Clothing,1,300.08,Credit Card,5/7/21,Metropol AVM
4397,Male,55,Shoes,3,1800.51,Cash,8/8/22,Cevahir AVM
4398,Female,45,Clothing,1,300.08,Debit Card,28/09/2021,Kanyon
4399,Female,55,Clothing,5,1500.4,Cash,28/09/2022,Metropol AVM
4400,Male,23,Food & Beverage,3,15.69,Credit Card,19/06/2021,Kanyon
4401,Female,34,Clothing,3,900.24,Credit Card,29/05/2022,Kanyon
4402,Male,45,Toys,1,35.84,Cash,18/01/2023,Metrocity
4403,Female,49,Clothing,1,300.08,Debit Card,9/11/22,Mall of Istanbul
4404,Male,51,Cosmetics,3,121.98,Debit Card,2/7/21,Emaar Square Mall
4405,Female,25,,1,300.08,Credit Card,17/01/2022,Mall of Istanbul
4406,Female,62,Toys,1,35.84,Credit Card,17/11/2022,Kanyon
4407,Female,23,Clothing,2,600.16,Cash,25/02/2021,Mall of Istanbul
4408,Female,56,Toys,1,35.84,Cash,11/9/22,Emaar Square Mall
4409,Female,46,Toys,4,143.36,Cash,8/7/21,Forum Istanbul
4410,Female,58,Toys,1,35.84,Credit Card,14/10/2021,Cevahir AVM
4411,Male,43,Clothing,4,1200.32,Cash,17/12/2021,Mall of Istanbul
4412,Male,57,Shoes,1,600.17,Cash,4/2/23,Kanyon
4413,Female,30,Cosmetics,4,162.64,Debit Card,21/11/2022,Metrocity
4414,Male,53,Cosmetics,2,81.32,Debit Card,25/02/2022,Forum Istanbul
4415,Male,65,Books,2,30.3,Credit Card,9/6/22,Kanyon
4416,Male,24,Clothing,3,900.24,Cash,25/02/2022,Istinye Park
4417,Female,31,Clothing,3,900.24,Cash,3/2/23,Metropol AVM
4418,Male,51,Food & Beverage,2,10.46,Credit Card,12/5/22,Metrocity
4419,Male,69,Clothing,4,1200.32,Cash,11/1/23,Metropol AVM
4420,Female,39,Books,5,75.75,Debit Card,20/06/2021,Metrocity
4421,Female,69,Clothing,1,300.08,Cash,25/12/2022,Mall of Istanbul
4422,Female,66,Food & Beverage,4,20.92,Cash,14/12/2021,Kanyon
4423,Male,48,Technology,2,2100.0,Credit Card,5/5/21,Metropol AVM
4424,Female,51,Toys,4,143.36,Debit Card,13/02/2022,Metrocity
4425,Female,64,Books,2,30.3,Cash,30/10/2021,Istinye Park
4426,Male,24,Food & Beverage,5,26.15,Cash,2/6/22,Emaar Square Mall
4427,Female,45,Cosmetics,1,40.66,Cash,24/06/2021,Kanyon
4428,Male,44,Clothing,5,1500.4,Cash,14/12/2022,Mall of Istanbul
4429,Female,61,Technology,5,5250.0,Credit Card,25/03/2021,Metropol AVM
4430,Female,55,Food & Beverage,3,15.69,Cash,27/09/2021,Metropol AVM
4431,Female,51,Clothing,2,600.16,Cash,21/06/2022,Kanyon
4432,Male,26,Technology,1,1050.0,Credit Card,30/04/2022,Kanyon
4433,Female,50,Shoes,4,2400.68,Credit Card,11/1/23,Mall of Istanbul
4434,Female,58,Toys,1,35.84,Cash,8/1/23,Metropol AVM
4435,Male,69,Books,1,15.15,Cash,4/8/21,Istinye Park
4436,Male,31,Souvenir,2,23.46,Debit Card,3/8/21,Mall of Istanbul
4437,Female,46,Food & Beverage,5,26.15,Cash,1/2/22,Mall of Istanbul
4438,Male,58,Cosmetics,5,203.3,Credit Card,8/6/21,Kanyon
4439,Female,23,Clothing,2,600.16,Credit Card,10/1/22,Mall of Istanbul
4440,Female,32,Books,1,15.15,Cash,31/08/2021,Metropol AVM
4441,Female,55,Clothing,3,900.24,Credit Card,7/3/21,Kanyon
4442,Female,37,Souvenir,1,11.73,Cash,22/04/2022,Metropol AVM
4443,Female,46,Clothing,4,1200.32,Cash,6/10/22,Kanyon
4444,Female,29,Clothing,5,1500.4,Cash,2/11/21,Mall of Istanbul
4445,Female,53,Food & Beverage,1,5.23,Debit Card,25/01/2022,Cevahir AVM
4446,Male,27,Cosmetics,1,40.66,Credit Card,23/01/2022,Metrocity
4447,Female,66,Clothing,2,600.16,Debit Card,9/6/21,Mall of Istanbul
4448,Female,29,Shoes,3,1800.51,Cash,15/10/2021,Metrocity
4449,Female,59,Cosmetics,3,121.98,Cash,23/11/2021,Viaport Outlet
4450,Female,62,Clothing,2,600.16,Credit Card,11/9/22,Zorlu Center
4451,Male,68,Clothing,4,1200.32,Credit Card,22/03/2021,Viaport Outlet
4452,Female,67,Cosmetics,3,121.98,Debit Card,8/1/21,Kanyon
4453,Female,24,Food & Beverage,3,15.69,Credit Card,7/9/22,Emaar Square Mall
4454,Female,59,Shoes,4,2400.68,Cash,27/08/2021,Kanyon
4455,Female,18,Clothing,1,300.08,Debit Card,11/5/21,Kanyon
4456,Male,22,Cosmetics,1,40.66,Cash,3/9/22,Metropol AVM
4457,Female,56,Cosmetics,2,81.32,Cash,3/12/21,Istinye Park
4458,Female,52,Clothing,2,600.16,Credit Card,29/03/2021,Kanyon
4459,Female,57,Cosmetics,5,203.3,Cash,7/11/22,Forum Istanbul
4460,Female,58,Shoes,3,1800.51,Credit Card,10/9/21,Metropol AVM
4461,Female,33,Clothing,3,900.24,Cash,25/11/2021,Mall of Istanbul
4462,Female,51,Souvenir,1,11.73,Credit Card,20/11/2022,Kanyon
4463,Male,60,Clothing,4,1200.32,Credit Card,18/02/2021,Kanyon
4464,Female,56,Books,4,60.6,Credit Card,3/12/22,Mall of Istanbul
4465,Female,44,Clothing,5,1500.4,Debit Card,10/6/21,Mall of Istanbul
4466,Female,48,Clothing,2,600.16,Credit Card,7/1/23,Kanyon
4467,Male,28,Clothing,1,300.08,Cash,24/06/2021,Mall of Istanbul
4468,Male,54,Books,4,60.6,Cash,7/3/22,Mall of Istanbul
4469,Male,38,Clothing,1,300.08,Cash,27/05/2021,Viaport Outlet
4470,Female,56,Toys,2,71.68,Cash,2/6/21,Istinye Park
4471,Female,20,Cosmetics,1,40.66,Cash,9/1/21,Mall of Istanbul
4472,Male,67,Food & Beverage,2,10.46,Cash,6/12/21,Metropol AVM
4473,Female,40,Clothing,3,900.24,Credit Card,8/7/22,Kanyon
4474,Female,66,Toys,4,143.36,Credit Card,10/5/22,Cevahir AVM
4475,Female,27,Shoes,1,600.17,Credit Card,29/04/2022,Emaar Square Mall
4476,Male,57,Shoes,3,1800.51,Credit Card,27/01/2023,Cevahir AVM
4477,Female,48,Clothing,3,900.24,Debit Card,24/12/2021,Emaar Square Mall
4478,Female,55,Clothing,4,1200.32,Credit Card,29/03/2021,Kanyon
4479,Female,31,Clothing,3,900.24,Credit Card,29/07/2022,Emaar Square Mall
4480,Female,44,Food & Beverage,5,26.15,Credit Card,1/12/21,Metrocity
4481,Female,53,Books,4,60.6,Credit Card,21/03/2022,Metropol AVM
4482,Male,65,Cosmetics,2,81.32,Cash,18/02/2021,Mall of Istanbul
4483,Male,33,Food & Beverage,5,26.15,Credit Card,11/4/22,Forum Istanbul
4484,Female,49,Toys,5,179.2,Debit Card,7/4/22,Metrocity
4485,Male,31,Clothing,1,300.08,Cash,22/07/2021,Forum Istanbul
4486,Female,28,Clothing,4,1200.32,Credit Card,8/11/21,Istinye Park
4487,Female,51,Shoes,5,3000.85,Credit Card,11/7/22,Forum Istanbul
4488,Female,62,Food & Beverage,4,20.92,Credit Card,30/10/2022,Zorlu Center
4489,Male,24,Toys,5,179.2,Debit Card,7/5/21,Emaar Square Mall
4490,Male,50,Clothing,4,1200.32,Cash,18/07/2022,Metrocity
4491,Female,19,Food & Beverage,5,26.15,Cash,23/12/2021,Metropol AVM
4492,Male,44,Cosmetics,4,162.64,Cash,7/1/21,Metropol AVM
4493,Male,34,Technology,1,1050.0,Debit Card,13/04/2021,Metropol AVM
4494,Female,33,Shoes,3,1800.51,Debit Card,9/3/21,Kanyon
4495,Female,34,Clothing,5,1500.4,Credit Card,27/03/2022,Istinye Park
4496,Female,36,Clothing,2,600.16,Debit Card,25/06/2022,Istinye Park
4497,Female,47,Technology,1,1050.0,Cash,26/10/2021,Cevahir AVM
4498,Female,62,Books,4,60.6,Credit Card,20/02/2021,Metropol AVM
4499,Female,47,Cosmetics,5,203.3,Cash,15/01/2023,Viaport Outlet
4500,Male,45,Food & Beverage,1,5.23,Debit Card,11/3/21,Kanyon
4501,Female,53,Shoes,1,600.17,Cash,2/11/22,Forum Istanbul
4502,Female,46,Clothing,1,300.08,Cash,6/1/21,Kanyon
4503,Male,50,Books,4,60.6,Debit Card,7/9/22,Zorlu Center
4504,Female,21,Cosmetics,2,81.32,Debit Card,25/10/2021,Viaport Outlet
4505,Female,42,Shoes,1,600.17,Cash,29/12/2022,Kanyon
4506,Male,51,Food & Beverage,4,20.92,Credit Card,30/08/2021,Mall of Istanbul
4507,Female,44,Cosmetics,5,203.3,Credit Card,13/06/2022,Emaar Square Mall
4508,Female,65,Clothing,5,1500.4,Cash,18/03/2021,Mall of Istanbul
4509,Male,41,Toys,3,107.52,Credit Card,4/4/22,Istinye Park
4510,Female,45,Clothing,1,300.08,Debit Card,4/10/22,Metrocity
4511,Male,53,Technology,3,3150.0,Debit Card,26/07/2021,Viaport Outlet
4512,Female,68,Cosmetics,1,40.66,Cash,23/01/2021,Mall of Istanbul
4513,Female,27,Toys,2,71.68,Cash,2/3/22,Metrocity
4514,Male,45,Clothing,2,600.16,Credit Card,11/8/22,Istinye Park
4515,Male,61,Shoes,5,3000.85,Cash,15/02/2021,Forum Istanbul
4516,Male,46,Clothing,4,1200.32,Cash,19/07/2021,Mall of Istanbul
4517,Male,48,Clothing,1,300.08,Cash,3/8/22,Metropol AVM
4518,Male,38,Clothing,4,1200.32,Credit Card,29/03/2021,Kanyon
4519,Female,53,Clothing,1,300.08,Credit Card,11/11/21,Kanyon
4520,Female,35,Clothing,2,600.16,Cash,29/06/2022,Emaar Square Mall
4521,Female,60,Toys,5,179.2,Credit Card,15/11/2022,Mall of Istanbul
4522,Male,18,Clothing,1,300.08,Cash,11/8/21,Metrocity
4523,Male,62,Shoes,5,3000.85,Cash,29/09/2021,Zorlu Center
4524,Female,67,Clothing,2,600.16,Debit Card,7/8/22,Mall of Istanbul
4525,Female,42,Toys,1,35.84,Credit Card,12/2/22,Mall of Istanbul
4526,Female,65,Clothing,2,600.16,Cash,18/10/2022,Emaar Square Mall
4527,Female,23,Clothing,4,1200.32,Credit Card,19/10/2022,Mall of Istanbul
4528,Male,56,Clothing,2,600.16,Debit Card,31/07/2022,Metrocity
4529,Female,51,Clothing,5,1500.4,Credit Card,4/4/22,Metropol AVM
4530,Female,31,Cosmetics,4,162.64,Cash,15/05/2021,Mall of Istanbul
4531,Female,69,Clothing,4,1200.32,Credit Card,19/08/2021,Mall of Istanbul
4532,Female,60,Clothing,2,600.16,Cash,19/02/2023,Viaport Outlet
4533,Female,63,Shoes,4,2400.68,Credit Card,30/01/2021,Metrocity
4534,Female,31,Clothing,5,1500.4,Cash,2/5/22,Forum Istanbul
4535,Female,55,Food & Beverage,2,10.46,Cash,20/09/2022,Metropol AVM
4536,Female,32,Clothing,4,1200.32,Debit Card,23/11/2021,Kanyon
4537,Male,56,Toys,5,179.2,Cash,15/05/2022,Metrocity
4538,Female,46,Toys,1,35.84,Credit Card,7/8/22,Forum Istanbul
4539,Female,62,Food & Beverage,2,10.46,Credit Card,22/02/2021,Kanyon
4540,Female,69,Clothing,1,300.08,Cash,6/2/23,Viaport Outlet
4541,Female,45,Clothing,1,300.08,Cash,8/1/21,Istinye Park
4542,Male,60,Cosmetics,3,121.98,Cash,29/09/2021,Mall of Istanbul
4543,Female,26,Souvenir,5,58.65,Credit Card,2/5/21,Kanyon
4544,Male,28,Clothing,4,1200.32,Debit Card,5/2/23,Mall of Istanbul
4545,Male,48,Clothing,2,600.16,Debit Card,8/10/21,Metrocity
4546,Female,33,Cosmetics,2,81.32,Cash,23/09/2022,Mall of Istanbul
4547,Female,18,Toys,4,143.36,Credit Card,12/6/22,Cevahir AVM
4548,Male,41,Shoes,1,600.17,Cash,14/10/2022,Mall of Istanbul
4549,Male,49,Clothing,1,300.08,Debit Card,5/8/21,Viaport Outlet
4550,Female,54,Food & Beverage,3,15.69,Credit Card,4/1/23,Zorlu Center
4551,Female,21,Clothing,4,1200.32,Debit Card,10/7/21,Kanyon
4552,Female,60,Food & Beverage,4,20.92,Cash,27/05/2022,Metrocity
4553,Male,48,Technology,4,4200.0,Cash,20/08/2022,Metrocity
4554,Male,35,Cosmetics,1,40.66,Cash,24/06/2022,Forum Istanbul
4555,Female,38,Toys,4,143.36,Credit Card,10/3/21,Kanyon
4556,Male,41,Shoes,5,3000.85,Cash,14/08/2022,Metrocity
4557,Female,46,Clothing,3,900.24,Cash,14/05/2021,Mall of Istanbul
4558,Female,45,Cosmetics,5,203.3,Credit Card,7/8/22,Emaar Square Mall
4559,Male,24,Clothing,5,1500.4,Cash,11/7/21,Metrocity
4560,Female,37,Clothing,5,1500.4,Cash,30/12/2021,Kanyon
4561,Female,28,Food & Beverage,1,5.23,Cash,15/07/2021,Viaport Outlet
4562,Female,24,Clothing,1,300.08,Credit Card,13/10/2021,Kanyon
4563,Female,24,Shoes,1,600.17,Credit Card,17/11/2021,Metropol AVM
4564,Male,23,Cosmetics,5,203.3,Debit Card,19/05/2022,Cevahir AVM
4565,Male,63,Clothing,1,300.08,Credit Card,25/09/2021,Viaport Outlet
4566,Female,58,Cosmetics,1,40.66,Debit Card,25/09/2022,Metrocity
4567,Female,20,Shoes,3,1800.51,Cash,21/04/2022,Mall of Istanbul
4568,Male,43,Shoes,5,3000.85,Credit Card,3/3/23,Kanyon
4569,Female,35,Shoes,2,1200.34,Credit Card,20/07/2022,Forum Istanbul
4570,Female,61,Souvenir,1,11.73,Debit Card,19/03/2022,Mall of Istanbul
4571,Female,44,Clothing,1,300.08,Cash,6/4/22,Metropol AVM
4572,Female,30,Cosmetics,5,203.3,Credit Card,17/02/2022,Kanyon
4573,Female,22,Clothing,1,300.08,Cash,24/08/2022,Kanyon
4574,Female,40,Cosmetics,3,121.98,Debit Card,1/12/21,Metrocity
4575,Female,41,Clothing,1,300.08,Debit Card,15/01/2023,Cevahir AVM
4576,Male,19,Shoes,4,2400.68,Cash,14/05/2021,Kanyon
4577,Female,50,Food & Beverage,5,26.15,Debit Card,14/04/2021,Mall of Istanbul
4578,Male,45,Clothing,3,900.24,Cash,6/5/21,Kanyon
4579,Female,45,Clothing,2,600.16,Cash,21/07/2021,Cevahir AVM
4580,Female,55,Clothing,2,600.16,Cash,30/01/2022,Metropol AVM
4581,Male,24,Cosmetics,4,162.64,Cash,12/12/21,Cevahir AVM
4582,Male,58,Clothing,2,600.16,Credit Card,25/11/2021,Emaar Square Mall
4583,Female,67,Technology,2,2100.0,Credit Card,5/8/22,Metrocity
4584,Female,60,Cosmetics,2,81.32,Cash,31/08/2021,Istinye Park
4585,Female,27,Shoes,4,2400.68,Credit Card,17/04/2021,Metrocity
4586,Male,64,Food & Beverage,3,15.69,Credit Card,31/07/2022,Metrocity
4587,Male,23,Toys,5,179.2,Debit Card,3/12/21,Cevahir AVM
4588,Male,39,Toys,4,143.36,Debit Card,22/08/2021,Metrocity
4589,Male,31,Technology,1,1050.0,Cash,5/10/22,Metrocity
4590,Female,68,Shoes,5,3000.85,Debit Card,10/9/21,Kanyon
4591,Female,54,Souvenir,2,23.46,Cash,26/02/2023,Istinye Park
4592,Female,45,Clothing,3,900.24,Credit Card,24/08/2022,Mall of Istanbul
4593,Female,51,Food & Beverage,1,5.23,Cash,5/11/22,Istinye Park
4594,Female,67,Cosmetics,2,81.32,Cash,24/09/2021,Zorlu Center
4595,Female,68,Food & Beverage,1,5.23,Debit Card,29/03/2021,Mall of Istanbul
4596,Female,34,Technology,3,3150.0,Cash,13/01/2021,Metrocity
4597,Male,42,Clothing,4,1200.32,Credit Card,30/06/2021,Metropol AVM
4598,Female,19,Cosmetics,2,81.32,Credit Card,7/5/22,Metrocity
4599,Male,45,Cosmetics,5,203.3,Credit Card,27/03/2021,Kanyon
4600,Male,34,Cosmetics,1,40.66,Cash,31/01/2021,Viaport Outlet
4601,Male,35,Toys,4,143.36,Debit Card,6/1/21,Kanyon
4602,Female,48,Souvenir,2,23.46,Credit Card,27/10/2022,Forum Istanbul
4603,Female,48,Clothing,4,1200.32,Cash,1/5/22,Istinye Park
4604,Male,24,Toys,5,179.2,Credit Card,10/3/21,Kanyon
4605,Male,46,Toys,4,143.36,Cash,29/07/2021,Metrocity
4606,Female,21,Clothing,3,900.24,Debit Card,27/04/2021,Mall of Istanbul
4607,Male,64,Cosmetics,2,81.32,Credit Card,3/1/22,Kanyon
4608,Female,50,Souvenir,2,23.46,Cash,31/07/2022,Zorlu Center
4609,Female,39,Clothing,1,300.08,Cash,21/11/2022,Metrocity
4610,Female,35,Clothing,4,1200.32,Credit Card,7/9/21,Istinye Park
4611,Male,44,Cosmetics,4,162.64,Credit Card,24/02/2023,Metrocity
4612,Male,46,Cosmetics,2,81.32,Credit Card,8/11/22,Mall of Istanbul
4613,Male,58,Shoes,3,1800.51,Credit Card,19/01/2023,Emaar Square Mall
4614,Male,42,Clothing,5,1500.4,Cash,1/5/21,Metrocity
4615,Male,52,Clothing,4,1200.32,Cash,1/3/23,Metrocity
4616,Female,68,Clothing,1,300.08,Cash,30/07/2022,Mall of Istanbul
4617,Male,49,Food & Beverage,2,10.46,Debit Card,11/2/21,Metropol AVM
4618,Female,39,Clothing,5,1500.4,Cash,31/05/2021,Kanyon
4619,Female,30,Food & Beverage,3,15.69,Debit Card,19/12/2022,Kanyon
4620,Female,45,Toys,3,107.52,Cash,27/04/2022,Forum Istanbul
4621,Male,41,Toys,4,143.36,Cash,4/1/21,Viaport Outlet
4622,Female,66,Clothing,3,900.24,Debit Card,5/10/22,Zorlu Center
4623,Female,34,Clothing,3,900.24,Cash,13/04/2021,Metrocity
4624,Male,46,Toys,1,35.84,Cash,9/1/21,Istinye Park
4625,Male,59,Cosmetics,2,81.32,Cash,12/9/21,Emaar Square Mall
4626,Male,21,Food & Beverage,3,15.69,Credit Card,1/11/22,Emaar Square Mall
4627,Male,21,Food & Beverage,4,20.92,Cash,9/7/21,Kanyon
4628,Female,19,Clothing,3,900.24,Debit Card,4/8/22,Metropol AVM
4629,Male,40,Cosmetics,4,162.64,Cash,3/3/21,Mall of Istanbul
4630,Female,38,Cosmetics,5,203.3,Cash,11/8/22,Metrocity
4631,Female,18,Food & Beverage,2,10.46,Credit Card,13/11/2022,Mall of Istanbul
4632,Male,46,Cosmetics,1,40.66,Cash,19/07/2021,Mall of Istanbul
4633,Female,18,Clothing,1,300.08,Credit Card,26/02/2022,Kanyon
4634,Female,28,Clothing,1,300.08,Debit Card,7/4/22,Cevahir AVM
4635,Female,67,Clothing,1,300.08,Credit Card,10/7/22,Istinye Park
4636,Female,25,Shoes,2,1200.34,Credit Card,7/3/23,Metropol AVM
4637,Female,31,Clothing,2,,Credit Card,1/2/23,Kanyon
4638,Female,51,Shoes,4,2400.68,Cash,3/8/22,Kanyon
4639,Female,18,Food & Beverage,3,15.69,Credit Card,31/01/2021,Kanyon
4640,Female,19,Shoes,4,2400.68,Credit Card,18/04/2021,Kanyon
4641,Male,30,Food & Beverage,1,5.23,Cash,20/02/2022,Metropol AVM
4642,Female,44,Shoes,5,3000.85,Credit Card,22/09/2022,Zorlu Center
4643,Female,55,Food & Beverage,5,26.15,Cash,3/5/22,Metrocity
4644,Female,39,Clothing,4,1200.32,Credit Card,21/02/2022,Kanyon
4645,Male,53,Toys,3,107.52,Cash,13/02/2021,Istinye Park
4646,Female,42,Clothing,4,1200.32,Cash,13/03/2022,Metrocity
4647,Male,58,Clothing,5,1500.4,Credit Card,18/12/2022,Metropol AVM
4648,Male,45,Shoes,1,600.17,Debit Card,17/12/2021,Metrocity
4649,Female,29,Food & Beverage,3,15.69,Credit Card,13/02/2022,Metropol AVM
4650,Male,35,Souvenir,5,58.65,Credit Card,28/05/2021,Istinye Park
4651,Female,45,Toys,5,179.2,Credit Card,4/1/22,Kanyon
4652,Female,64,Shoes,2,1200.34,Cash,4/2/22,Mall of Istanbul
4653,Female,23,Food & Beverage,2,10.46,Cash,15/10/2022,Istinye Park
4654,Female,39,Clothing,1,300.08,Debit Card,17/11/2022,Zorlu Center
4655,Male,44,Souvenir,5,58.65,Debit Card,11/5/22,Metrocity
4656,Male,69,Clothing,4,1200.32,Credit Card,30/01/2023,Viaport Outlet
4657,Male,31,Clothing,3,900.24,Credit Card,9/3/21,Mall of Istanbul
4658,Female,29,Toys,5,179.2,Cash,25/10/2022,Kanyon
4659,Male,54,Clothing,2,600.16,Cash,9/8/21,Zorlu Center
4660,Female,57,Clothing,2,600.16,Credit Card,4/10/22,Emaar Square Mall
4661,Male,63,Shoes,2,1200.34,Credit Card,2/3/21,Istinye Park
4662,Female,37,Clothing,2,600.16,Debit Card,22/02/2022,Metropol AVM
4663,Male,53,Cosmetics,4,162.64,Credit Card,17/04/2021,Emaar Square Mall
4664,Male,39,Technology,1,1050.0,Credit Card,7/8/21,Cevahir AVM
4665,Male,63,Food & Beverage,4,20.92,Cash,30/03/2022,Metropol AVM
4666,Female,45,Clothing,2,600.16,Credit Card,1/3/22,Metrocity
4667,Female,53,Books,1,15.15,Debit Card,1/7/22,Mall of Istanbul
4668,Female,67,Toys,2,71.68,Credit Card,8/1/21,Cevahir AVM
4669,Male,69,Books,4,60.6,Debit Card,29/01/2021,Metrocity
4670,Female,39,Cosmetics,1,40.66,Credit Card,4/10/22,Kanyon
4671,Female,49,Cosmetics,3,121.98,Credit Card,20/02/2022,Emaar Square Mall
4672,Female,68,Souvenir,1,11.73,Cash,2/3/23,Viaport Outlet
4673,Female,50,Clothing,4,1200.32,Cash,4/8/22,Metrocity
4674,Female,51,Cosmetics,1,40.66,Debit Card,4/6/22,Mall of Istanbul
4675,Female,69,Toys,2,71.68,Cash,17/01/2021,Mall of Istanbul
4676,Female,61,Food & Beverage,4,20.92,Cash,16/11/2021,Emaar Square Mall
4677,Male,56,Food & Beverage,5,26.15,Debit Card,15/01/2021,Forum Istanbul
4678,Female,35,Clothing,3,900.24,Credit Card,10/4/21,Forum Istanbul
4679,Male,41,Clothing,1,300.08,Cash,20/11/2021,Cevahir AVM
4680,Male,21,Clothing,2,600.16,Credit Card,4/10/21,Mall of Istanbul
4681,Male,20,Technology,3,3150.0,Debit Card,18/07/2022,Viaport Outlet
4682,Female,68,Cosmetics,5,203.3,Credit Card,24/08/2021,Metrocity
4683,Female,34,Food & Beverage,5,26.15,Cash,26/07/2022,Metrocity
4684,Male,33,Cosmetics,3,121.98,Credit Card,30/08/2022,Kanyon
4685,Female,66,Clothing,2,600.16,Cash,13/01/2021,Mall of Istanbul
4686,Male,42,Cosmetics,2,81.32,Cash,24/02/2021,Kanyon
4687,Female,67,Clothing,4,1200.32,Cash,20/11/2021,Istinye Park
4688,Male,48,Clothing,1,300.08,Credit Card,5/12/22,Metrocity
4689,Male,43,Clothing,3,900.24,Credit Card,3/4/21,Kanyon
4690,Female,39,Food & Beverage,1,5.23,Cash,11/7/21,Istinye Park
4691,Female,41,Shoes,5,3000.85,Debit Card,10/5/21,Istinye Park
4692,Male,18,Clothing,5,1500.4,Debit Card,3/8/21,Istinye Park
4693,Female,67,Food & Beverage,5,26.15,Cash,30/01/2023,Emaar Square Mall
4694,Female,64,Toys,3,107.52,Debit Card,28/08/2021,Istinye Park
4695,Male,54,Toys,3,107.52,Credit Card,30/12/2022,Kanyon
4696,Female,62,Books,5,75.75,Credit Card,21/02/2023,Forum Istanbul
4697,Male,50,Food & Beverage,5,26.15,Credit Card,2/8/22,Mall of Istanbul
4698,Male,30,Clothing,5,1500.4,Cash,16/04/2021,Istinye Park
4699,Female,21,Food & Beverage,2,10.46,Cash,15/09/2021,Metrocity
4700,Female,24,Cosmetics,2,81.32,Credit Card,16/04/2021,Kanyon
