invoice_no,customer_id,gender, age ,category,quantity,Price,payment_method,invoice_date,shopping_mall
I436533,C187587,Female,56,Toys,1,35.84,Cash,11/9/22,Emaar Square Mall
I204981,C186759,Female,46,Toys,4,143.36,Cash,8/7/21,Forum Istanbul
I105053,C275649,Female,58,Toys,1,35.84,Credit Card,14/10/2021,Cevahir AVM
I828636,C279865,Male,43,Clothing,4,1200.32,Cash,17/12/2021,Mall of Istanbul
I137798,C152917,Male,57,Shoes,1,600.17,Cash,4/2/23,Kanyon
I324085,C313924,Female,30,Cosmetics,4,162.64,Debit Card,21/11/2022,Metrocity
I906275,C162357,Male,53,Cosmetics,2,81.32,Debit Card,25/02/2022,Forum Istanbul
I190130,C318676,Male,65,Books,2,30.3,Credit Card,9/6/22,Kanyon
I174059,C285976,Male,24,Clothing,3,900.24,Cash,25/02/2022,Istinye Park
I139881,C204505,Female,31,Clothing,3,900.24,Cash,3/2/23,Metropol AVM
I158712,C168144,Male,51,Food & Beverage,2,10.46,Credit Card,12/5/22,Metrocity
I279827,C149999,Male,69,Clothing,4,1200.32,Cash,11/1/23,Metropol AVM
I899373,C123283,Female,39,Books,5,75.75,Debit Card,20/06/2021,Metrocity
I191979,C169096,Female,69,Clothing,1,300.08,Cash,25/12/2022,Mall of Istanbul
I146408,C146687,Female,66,Food & Beverage,4,20.92,Cash,14/12/2021,Kanyon
I304282,C198612,Male,48,Technology,2,2100.0,Credit Card,5/5/21,Metropol AVM
I756969,C308203,Female,51,Toys,4,143.36,Debit Card,13/02/2022,Metrocity
I142741,C332481,Female,64,Books,2,30.3,Cash,30/10/2021,Istinye Park
I133764,C983598,Male,24,Food & Beverage,5,26.15,Cash,2/6/22,Emaar Square Mall
I635119,C218645,Female,45,Cosmetics,1,40.66,Cash,24/06/2021,Kanyon
I259180,C847502,Male,44,Clothing,5,1500.4,Cash,14/12/2022,Mall of Istanbul
I135824,C227883,Female,61,Technology,5,5250.0,Credit Card,25/03/2021,Metropol AVM
I467833,C280825,Female,55,Food & Beverage,3,15.69,Cash,27/09/2021,Metropol AVM
I164721,C111232,Female,51,Clothing,2,600.16,Cash,21/06/2022,Kanyon
I151693,C638681,Male,26,Technology,1,1050.0,Credit Card,30/04/2022,Kanyon
I296987,C265140,Female,50,Shoes,4,2400.68,Credit Card,11/1/23,Mall of Istanbul
I688698,C235311,Female,58,Toys,1,35.84,Cash,8/1/23,Metropol AVM
I241439,C927731,Male,69,Books,1,15.15,Cash,4/8/21,Istinye Park
I221076,C209584,Male,31,Souvenir,2,23.46,Debit Card,3/8/21,Mall of Istanbul
I100399,C250107,Female,46,Food & Beverage,5,26.15,Cash,1/2/22,Mall of Istanbul
I332468,C987832,Male,58,Cosmetics,5,203.3,Credit Card,8/6/21,Kanyon
I326662,C693136,Female,23,Clothing,2,600.16,Credit Card,10/1/22,Mall of Istanbul
I287311,C188968,Female,32,Books,1,15.15,Cash,31/08/2021,Metropol AVM
I259494,C156839,Female,55,Clothing,3,900.24,Credit Card,7/3/21,Kanyon
I267073,C166347,Female,37,Souvenir,1,11.73,Cash,22/04/2022,Metropol AVM
I298424,C613580,Female,46,Clothing,4,1200.32,Cash,6/10/22,Kanyon
I314582,C208181,Female,29,Clothing,5,1500.4,Cash,2/11/21,Mall of Istanbul
I108805,C207332,Female,53,Food & Beverage,1,5.23,Debit Card,25/01/2022,Cevahir AVM
I336096,C251181,Male,27,Cosmetics,1,40.66,Credit Card,23/01/2022,Metrocity
I675660,C462600,Female,66,Clothing,2,600.16,Debit Card,9/6/21,Mall of Istanbul
I933604,C277514,Female,29,Shoes,3,1800.51,Cash,15/10/2021,Metrocity
I908533,C208383,Female,59,Cosmetics,3,121.98,Cash,23/11/2021,Viaport Outlet
I291585,C322691,Female,62,Clothing,2,600.16,Credit Card,11/9/22,Zorlu Center
I170883,C824086,Male,68,Clothing,4,1200.32,Credit Card,22/03/2021,Viaport Outlet
I150932,C336364,Female,67,Cosmetics,3,121.98,Debit Card,8/1/21,Kanyon
I174346,C195957,Female,24,Food & Beverage,3,15.69,Credit Card,7/9/22,Emaar Square Mall
I285102,C131500,Female,59,Shoes,4,2400.68,Cash,27/08/2021,Kanyon
I131223,C215602,Female,18,Clothing,1,300.08,Debit Card,11/5/21,Kanyon
I278036,C267888,Male,22,Cosmetics,1,40.66,Cash,3/9/22,Metropol AVM
I196846,C558670,Female,56,Cosmetics,2,81.32,Cash,3/12/21,Istinye Park
I179917,C202818,Female,52,Clothing,2,600.16,Credit Card,29/03/2021,Kanyon
I334430,C327788,Female,57,Cosmetics,5,203.3,Cash,7/11/22,Forum Istanbul
I285377,C198053,Female,58,Shoes,3,1800.51,Credit Card,10/9/21,Metropol AVM
I177559,C765318,Female,33,Clothing,3,900.24,Cash,25/11/2021,Mall of Istanbul
I426757,C637786,Female,51,Souvenir,1,11.73,Credit Card,20/11/2022,Kanyon
I179020,C126629,Male,60,Clothing,4,1200.32,Credit Card,18/02/2021,Kanyon
I208078,C640598,Female,56,Books,4,60.6,Credit Card,3/12/22,Mall of Istanbul
I251353,C261227,Female,44,Clothing,5,1500.4,Debit Card,10/6/21,Mall of Istanbul
I892020,C160063,Female,48,Clothing,2,600.16,Credit Card,7/1/23,Kanyon
I338570,C185287,Male,28,Clothing,1,300.08,Cash,24/06/2021,Mall of Istanbul
I165795,C253001,Male,54,Books,4,60.6,Cash,7/3/22,Mall of Istanbul
I256910,C266197,Male,38,Clothing,1,300.08,Cash,27/05/2021,Viaport Outlet
I504448,C126608,Female,56,Toys,2,71.68,Cash,2/6/21,Istinye Park
I743622,C162388,Female,20,Cosmetics,1,40.66,Cash,9/1/21,Mall of Istanbul
I309461,C160904,Male,67,Food & Beverage,2,10.46,Cash,6/12/21,Metropol AVM
I257154,C333527,Female,40,Clothing,3,900.24,Credit Card,8/7/22,Kanyon
I812664,C146873,Female,66,Toys,4,143.36,Credit Card,10/5/22,Cevahir AVM
I335534,C105837,Female,27,Shoes,1,600.17,Credit Card,29/04/2022,Emaar Square Mall
I285728,C102669,Male,57,Shoes,3,1800.51,Credit Card,27/01/2023,Cevahir AVM
I571383,C281888,Female,48,Clothing,3,900.24,Debit Card,24/12/2021,Emaar Square Mall
I311723,C129889,Female,55,Clothing,4,1200.32,Credit Card,29/03/2021,Kanyon
I674443,C493521,Female,31,Clothing,3,900.24,Credit Card,29/07/2022,Emaar Square Mall
I166831,C794536,Female,44,Food & Beverage,5,26.15,Credit Card,1/12/21,Metrocity
I250008,C159933,Female,53,Books,4,60.6,Credit Card,21/03/2022,Metropol AVM
I206990,C564082,Male,65,Cosmetics,2,81.32,Cash,18/02/2021,Mall of Istanbul
I422799,C195583,Male,33,Food & Beverage,5,26.15,Credit Card,11/4/22,Forum Istanbul
I239020,C328701,Female,49,Toys,5,179.2,Debit Card,7/4/22,Metrocity
I285291,C317170,Male,31,Clothing,1,300.08,Cash,22/07/2021,Forum Istanbul
I806560,C176866,Female,28,Clothing,4,1200.32,Credit Card,8/11/21,Istinye Park
I288999,C325054,Female,51,Shoes,5,3000.85,Credit Card,11/7/22,Forum Istanbul
I131249,C110264,Female,62,Food & Beverage,4,20.92,Credit Card,30/10/2022,Zorlu Center
I176554,C180719,Male,24,Toys,5,179.2,Debit Card,7/5/21,Emaar Square Mall
I235893,C178003,Male,50,Clothing,4,1200.32,Cash,18/07/2022,Metrocity
I212553,C199492,Female,19,Food & Beverage,5,26.15,Cash,23/12/2021,Metropol AVM
I395759,C148133,Male,44,Cosmetics,4,162.64,Cash,7/1/21,Metropol AVM
I111608,C228697,Male,34,Technology,1,1050.0,Debit Card,13/04/2021,Metropol AVM
I302520,C172925,Female,33,Shoes,3,1800.51,Debit Card,9/3/21,Kanyon
I963018,C475034,Female,34,Clothing,5,1500.4,Credit Card,27/03/2022,Istinye Park
I389143,C326493,Female,36,Clothing,2,600.16,Debit Card,25/06/2022,Istinye Park
I121395,C228603,Female,47,Technology,1,1050.0,Cash,26/10/2021,Cevahir AVM
I254444,C121264,Female,62,Books,4,60.6,Credit Card,20/02/2021,Metropol AVM
I207967,C280900,Female,47,Cosmetics,5,203.3,Cash,15/01/2023,Viaport Outlet
I207539,C149045,Male,45,Food & Beverage,1,5.23,Debit Card,11/3/21,Kanyon
I338762,C780832,Female,53,Shoes,1,600.17,Cash,2/11/22,Forum Istanbul
I244520,C119789,Female,46,Clothing,1,300.08,Cash,6/1/21,Kanyon
I319180,C286299,Male,50,Books,4,60.6,Debit Card,7/9/22,Zorlu Center
I310752,C461421,Female,21,Cosmetics,2,81.32,Debit Card,25/10/2021,Viaport Outlet
I180885,C238824,Female,42,Shoes,1,600.17,Cash,29/12/2022,Kanyon
I204713,C276463,Male,51,Food & Beverage,4,20.92,Credit Card,30/08/2021,Mall of Istanbul
I321405,C308074,Female,44,Cosmetics,5,203.3,Credit Card,13/06/2022,Emaar Square Mall
I866528,C673234,Female,65,Clothing,5,1500.4,Cash,18/03/2021,Mall of Istanbul
I856959,C767338,Male,41,Toys,3,107.52,Credit Card,4/4/22,Istinye Park
I156777,C693272,Female,45,Clothing,1,300.08,Debit Card,4/10/22,Metrocity
I109416,C206134,Male,53,Technology,3,3150.0,Debit Card,26/07/2021,Viaport Outlet
I460343,C542112,Female,68,Cosmetics,1,40.66,Cash,23/01/2021,Mall of Istanbul
I149638,C696634,Female,27,Toys,2,71.68,Cash,2/3/22,Metrocity
I398233,C124479,Male,45,Clothing,2,600.16,Credit Card,11/8/22,Istinye Park
I599752,C238622,Male,61,Shoes,5,3000.85,Cash,15/02/2021,Forum Istanbul
I835575,C844826,Male,46,Clothing,4,1200.32,Cash,19/07/2021,Mall of Istanbul
I183263,C141995,Male,48,Clothing,1,300.08,Cash,3/8/22,Metropol AVM
I620440,C170322,Male,38,Clothing,4,1200.32,Credit Card,29/03/2021,Kanyon
I551357,C139130,Female,53,Clothing,1,300.08,Credit Card,11/11/21,Kanyon
I102786,C969271,Female,35,Clothing,2,600.16,Cash,29/06/2022,Emaar Square Mall
I258908,C139785,Female,60,Toys,5,179.2,Credit Card,15/11/2022,Mall of Istanbul
I745824,C600635,Male,18,Clothing,1,300.08,Cash,11/8/21,Metrocity
I327460,C279743,Male,62,Shoes,5,3000.85,Cash,29/09/2021,Zorlu Center
I276462,C299571,Female,67,Clothing,2,600.16,Debit Card,7/8/22,Mall of Istanbul
I520494,C234223,Female,42,Toys,1,35.84,Credit Card,12/2/22,Mall of Istanbul
I129899,C966342,Female,65,Clothing,2,600.16,Cash,18/10/2022,Emaar Square Mall
I124784,C354145,Female,23,Clothing,4,1200.32,Credit Card,19/10/2022,Mall of Istanbul
I973773,C264592,Male,56,Clothing,2,600.16,Debit Card,31/07/2022,Metrocity
I308674,C286611,Female,51,Clothing,5,1500.4,Credit Card,4/4/22,Metropol AVM
I928578,C278012,Female,31,Cosmetics,4,162.64,Cash,15/05/2021,Mall of Istanbul
I211118,C786939,Female,69,Clothing,4,1200.32,Credit Card,19/08/2021,Mall of Istanbul
I313625,C116041,Female,60,Clothing,2,600.16,Cash,19/02/2023,Viaport Outlet
I400994,C439917,Female,63,Shoes,4,2400.68,Credit Card,30/01/2021,Metrocity
I135307,C332039,Female,31,Clothing,5,1500.4,Cash,2/5/22,Forum Istanbul
I822853,C244688,Female,55,Food & Beverage,2,10.46,Cash,20/09/2022,Metropol AVM
I123171,C102102,Female,32,Clothing,4,1200.32,Debit Card,23/11/2021,Kanyon
I563076,C293757,Male,56,Toys,5,179.2,Cash,15/05/2022,Metrocity
I119217,C241311,Female,46,Toys,1,35.84,Credit Card,7/8/22,Forum Istanbul
I160393,C326471,Female,62,Food & Beverage,2,10.46,Credit Card,22/02/2021,Kanyon
I198808,C140824,Female,69,Clothing,1,300.08,Cash,6/2/23,Viaport Outlet
I370813,C112458,Female,45,Clothing,1,300.08,Cash,8/1/21,Istinye Park
I135534,C320851,Male,60,Cosmetics,3,121.98,Cash,29/09/2021,Mall of Istanbul
I170338,C209290,Female,26,Souvenir,5,58.65,Credit Card,2/5/21,Kanyon
I187255,C113670,Male,28,Clothing,4,1200.32,Debit Card,5/2/23,Mall of Istanbul
I272655,C701521,Male,48,Clothing,2,600.16,Debit Card,8/10/21,Metrocity
I269155,C225072,Female,33,Cosmetics,2,81.32,Cash,23/09/2022,Mall of Istanbul
I178434,C143294,Female,18,Toys,4,143.36,Credit Card,12/6/22,Cevahir AVM
I101854,C190002,Male,41,Shoes,1,600.17,Cash,14/10/2022,Mall of Istanbul
I450227,C249343,Male,49,Clothing,1,300.08,Debit Card,5/8/21,Viaport Outlet
I292060,C234263,Female,54,Food & Beverage,3,15.69,Credit Card,4/1/23,Zorlu Center
I138947,C320627,Female,21,Clothing,4,1200.32,Debit Card,10/7/21,Kanyon
I260482,C142850,Female,60,Food & Beverage,4,20.92,Cash,27/05/2022,Metrocity
I689658,C173074,Male,48,Technology,4,4200.0,Cash,20/08/2022,Metrocity
I224024,C157531,Male,35,Cosmetics,1,40.66,Cash,24/06/2022,Forum Istanbul
I284096,C628328,Female,38,Toys,4,143.36,Credit Card,10/3/21,Kanyon
I224535,C130019,Male,41,Shoes,5,3000.85,Cash,14/08/2022,Metrocity
I859160,C159906,Female,46,Clothing,3,900.24,Cash,14/05/2021,Mall of Istanbul
I198854,C211828,Female,45,Cosmetics,5,203.3,Credit Card,7/8/22,Emaar Square Mall
I219391,C870376,Male,24,Clothing,5,1500.4,Cash,11/7/21,Metrocity
I313264,C176808,Female,37,Clothing,5,1500.4,Cash,30/12/2021,Kanyon
I280380,C294236,Female,28,Food & Beverage,1,5.23,Cash,15/07/2021,Viaport Outlet
I179327,C233465,Female,24,Clothing,1,300.08,Credit Card,13/10/2021,Kanyon
I608999,C142833,Female,24,Shoes,1,600.17,Credit Card,17/11/2021,Metropol AVM
I283713,C154946,Male,23,Cosmetics,5,203.3,Debit Card,19/05/2022,Cevahir AVM
I302183,C150883,Male,63,Clothing,1,300.08,Credit Card,25/09/2021,Viaport Outlet
I145825,C233451,Female,58,Cosmetics,1,40.66,Debit Card,25/09/2022,Metrocity
I366851,C836278,Female,20,Shoes,3,1800.51,Cash,21/04/2022,Mall of Istanbul
I277091,C708809,Male,43,Shoes,5,3000.85,Credit Card,3/3/23,Kanyon
I174123,C327320,Female,35,Shoes,2,1200.34,Credit Card,20/07/2022,Forum Istanbul
I145878,C810752,Female,61,Souvenir,1,11.73,Debit Card,19/03/2022,Mall of Istanbul
I337876,C175524,Female,44,Clothing,1,300.08,Cash,6/4/22,Metropol AVM
I119889,C248575,Female,30,Cosmetics,5,203.3,Credit Card,17/02/2022,Kanyon
I975454,C332173,Female,22,Clothing,1,300.08,Cash,24/08/2022,Kanyon
I270293,C205121,Female,40,Cosmetics,3,121.98,Debit Card,1/12/21,Metrocity
I337975,C973460,Female,41,Clothing,1,300.08,Debit Card,15/01/2023,Cevahir AVM
I245017,C193599,Male,19,Shoes,4,2400.68,Cash,14/05/2021,Kanyon
I385732,C142839,Female,50,Food & Beverage,5,26.15,Debit Card,14/04/2021,Mall of Istanbul
I652859,C181265,Male,45,Clothing,3,900.24,Cash,6/5/21,Kanyon
I294312,C316554,Female,45,Clothing,2,600.16,Cash,21/07/2021,Cevahir AVM
I135900,C302012,Female,55,Clothing,2,600.16,Cash,30/01/2022,Metropol AVM
I183141,C218632,Male,24,Cosmetics,4,162.64,Cash,12/12/21,Cevahir AVM
I319645,C153537,Male,58,Clothing,2,600.16,Credit Card,25/11/2021,Emaar Square Mall
I148866,C872053,Female,67,Technology,2,2100.0,Credit Card,5/8/22,Metrocity
I145549,C136082,Female,60,Cosmetics,2,81.32,Cash,31/08/2021,Istinye Park
I100090,C801451,Female,27,Shoes,4,2400.68,Credit Card,17/04/2021,Metrocity
I145658,C161068,Male,64,Food & Beverage,3,15.69,Credit Card,31/07/2022,Metrocity
I224369,C105334,Male,23,Toys,5,179.2,Debit Card,3/12/21,Cevahir AVM
I264796,C557723,Male,39,Toys,4,143.36,Debit Card,22/08/2021,Metrocity
I173008,C182026,Male,31,Technology,1,1050.0,Cash,5/10/22,Metrocity
I261952,C966854,Female,68,Shoes,5,3000.85,Debit Card,10/9/21,Kanyon
I332110,C475192,Female,54,Souvenir,2,23.46,Cash,26/02/2023,Istinye Park
I398524,C115408,Female,45,Clothing,3,900.24,Credit Card,24/08/2022,Mall of Istanbul
I274363,C231901,Female,51,Food & Beverage,1,5.23,Cash,5/11/22,Istinye Park
I234849,C810277,Female,67,Cosmetics,2,81.32,Cash,24/09/2021,Zorlu Center
I309255,C139756,Female,68,Food & Beverage,1,5.23,Debit Card,29/03/2021,Mall of Istanbul
I549710,C541824,Female,34,Technology,3,3150.0,Cash,13/01/2021,Metrocity
I199772,C798846,Male,42,Clothing,4,1200.32,Credit Card,30/06/2021,Metropol AVM
I276555,C140601,Female,19,Cosmetics,2,81.32,Credit Card,7/5/22,Metrocity
I652231,C653638,Male,45,Cosmetics,5,203.3,Credit Card,27/03/2021,Kanyon
I337178,C125063,Male,34,Cosmetics,1,40.66,Cash,31/01/2021,Viaport Outlet
I113873,C125755,Male,35,Toys,4,143.36,Debit Card,6/1/21,Kanyon
I305877,C230047,Female,48,Souvenir,2,23.46,Credit Card,27/10/2022,Forum Istanbul
I208304,C143935,Female,48,Clothing,4,1200.32,Cash,1/5/22,Istinye Park
I121734,C138963,Male,24,Toys,5,179.2,Credit Card,10/3/21,Kanyon
I271119,C307382,Male,46,Toys,4,143.36,Cash,29/07/2021,Metrocity
I327757,C152479,Female,21,Clothing,3,900.24,Debit Card,27/04/2021,Mall of Istanbul
I863384,C432600,Male,64,Cosmetics,2,81.32,Credit Card,3/1/22,Kanyon
I225787,C189866,Female,50,Souvenir,2,23.46,Cash,31/07/2022,Zorlu Center
I242661,C324040,Female,39,Clothing,1,300.08,Cash,21/11/2022,Metrocity
I358947,C175071,Female,35,Clothing,4,1200.32,Credit Card,7/9/21,Istinye Park
I249026,C254432,Male,44,Cosmetics,4,162.64,Credit Card,24/02/2023,Metrocity
I236831,C276000,Male,46,Cosmetics,2,81.32,Credit Card,8/11/22,Mall of Istanbul
I273464,C301289,Male,58,Shoes,3,1800.51,Credit Card,19/01/2023,Emaar Square Mall
I232545,C136590,Male,42,Clothing,5,1500.4,Cash,1/5/21,Metrocity
I293325,C729211,Male,52,Clothing,4,1200.32,Cash,1/3/23,Metrocity
I765467,C109730,Female,68,Clothing,1,300.08,Cash,30/07/2022,Mall of Istanbul
I199989,C280102,Male,49,Food & Beverage,2,10.46,Debit Card,11/2/21,Metropol AVM
I257596,C150500,Female,39,Clothing,5,1500.4,Cash,31/05/2021,Kanyon
I119622,C272375,Female,30,Food & Beverage,3,15.69,Debit Card,19/12/2022,Kanyon
I177449,C113684,Female,45,Toys,3,107.52,Cash,27/04/2022,Forum Istanbul
I434537,C318490,Male,41,Toys,4,143.36,Cash,4/1/21,Viaport Outlet
I235319,C227178,Female,66,Clothing,3,900.24,Debit Card,5/10/22,Zorlu Center
I182732,C310978,Female,34,Clothing,3,900.24,Cash,13/04/2021,Metrocity
I327729,C112185,Male,46,Toys,1,35.84,Cash,9/1/21,Istinye Park
I251175,C172298,Male,59,Cosmetics,2,81.32,Cash,12/9/21,Emaar Square Mall
I273118,C278494,Male,21,Food & Beverage,3,15.69,Credit Card,1/11/22,Emaar Square Mall
I121350,C318960,Male,21,Food & Beverage,4,20.92,Cash,9/7/21,Kanyon
I443119,C969394,Female,19,Clothing,3,900.24,Debit Card,4/8/22,Metropol AVM
I193203,C126885,Male,40,Cosmetics,4,162.64,Cash,3/3/21,Mall of Istanbul
I308826,C734390,Female,38,Cosmetics,5,203.3,Cash,11/8/22,Metrocity
I249116,C126226,Female,18,Food & Beverage,2,10.46,Credit Card,13/11/2022,Mall of Istanbul
I163433,C350330,Male,46,Cosmetics,1,40.66,Cash,19/07/2021,Mall of Istanbul
I128968,C200571,Female,18,Clothing,1,300.08,Credit Card,26/02/2022,Kanyon
I303555,C547847,Female,28,Clothing,1,300.08,Debit Card,7/4/22,Cevahir AVM
I234851,C230745,Female,67,Clothing,1,300.08,Credit Card,10/7/22,Istinye Park
I298789,C289634,Female,25,Shoes,2,1200.34,Credit Card,7/3/23,Metropol AVM
I215279,C223343,Female,31,Clothing,2,,Credit Card,1/2/23,Kanyon
I858086,C122060,Female,51,Shoes,4,2400.68,Cash,3/8/22,Kanyon
I512591,C148373,Female,18,Food & Beverage,3,15.69,Credit Card,31/01/2021,Kanyon
I115486,C321441,Female,19,Shoes,4,2400.68,Credit Card,18/04/2021,Kanyon
I224589,C947597,Male,30,Food & Beverage,1,5.23,Cash,20/02/2022,Metropol AVM
I533184,C220859,Female,44,Shoes,5,3000.85,Credit Card,22/09/2022,Zorlu Center
I415509,C288415,Female,55,Food & Beverage,5,26.15,Cash,3/5/22,Metrocity
I208277,C884616,Female,39,Clothing,4,1200.32,Credit Card,21/02/2022,Kanyon
I180141,C327751,Male,53,Toys,3,107.52,Cash,13/02/2021,Istinye Park
I235155,C334618,Female,42,Clothing,4,1200.32,Cash,13/03/2022,Metrocity
I289265,C414134,Male,58,Clothing,5,1500.4,Credit Card,18/12/2022,Metropol AVM
I199249,C643344,Male,45,Shoes,1,600.17,Debit Card,17/12/2021,Metrocity
I219509,C169517,Female,29,Food & Beverage,3,15.69,Credit Card,13/02/2022,Metropol AVM
I459807,C151966,Male,35,Souvenir,5,58.65,Credit Card,28/05/2021,Istinye Park
I124882,C155660,Female,45,Toys,5,179.2,Credit Card,4/1/22,Kanyon
I249627,C363571,Female,64,Shoes,2,1200.34,Cash,4/2/22,Mall of Istanbul
I252423,C229440,Female,23,Food & Beverage,2,10.46,Cash,15/10/2022,Istinye Park
I393971,C330117,Female,39,Clothing,1,300.08,Debit Card,17/11/2022,Zorlu Center
I265083,C333658,Male,44,Souvenir,5,58.65,Debit Card,11/5/22,Metrocity
I264017,C154654,Male,69,Clothing,4,1200.32,Credit Card,30/01/2023,Viaport Outlet
I314401,C329300,Male,31,Clothing,3,900.24,Credit Card,9/3/21,Mall of Istanbul
I153650,C362027,Female,29,Toys,5,179.2,Cash,25/10/2022,Kanyon
I972324,C838209,Male,54,Clothing,2,600.16,Cash,9/8/21,Zorlu Center
I875562,C272946,Female,57,Clothing,2,600.16,Credit Card,4/10/22,Emaar Square Mall
I219990,C220148,Male,63,Shoes,2,1200.34,Credit Card,2/3/21,Istinye Park
I259208,C361333,Female,37,Clothing,2,600.16,Debit Card,22/02/2022,Metropol AVM
I647463,C217526,Male,53,Cosmetics,4,162.64,Credit Card,17/04/2021,Emaar Square Mall
I367365,C152218,Male,39,Technology,1,1050.0,Credit Card,7/8/21,Cevahir AVM
I296437,C154710,Male,63,Food & Beverage,4,20.92,Cash,30/03/2022,Metropol AVM
I186676,C746744,Female,45,Clothing,2,600.16,Credit Card,1/3/22,Metrocity
I381979,C107927,Female,53,Books,1,15.15,Debit Card,1/7/22,Mall of Istanbul
I237420,C216313,Female,67,Toys,2,71.68,Credit Card,8/1/21,Cevahir AVM
I338724,C592661,Male,69,Books,4,60.6,Debit Card,29/01/2021,Metrocity
I311402,C165985,Female,39,Cosmetics,1,40.66,Credit Card,4/10/22,Kanyon
I229968,C327087,Female,49,Cosmetics,3,121.98,Credit Card,20/02/2022,Emaar Square Mall
I171011,C302705,Female,68,Souvenir,1,11.73,Cash,2/3/23,Viaport Outlet
I118921,C212459,Female,50,Clothing,4,1200.32,Cash,4/8/22,Metrocity
I249177,C318351,Female,51,Cosmetics,1,40.66,Debit Card,4/6/22,Mall of Istanbul
I151358,C288180,Female,69,Toys,2,71.68,Cash,17/01/2021,Mall of Istanbul
I320958,C383844,Female,61,Food & Beverage,4,20.92,Cash,16/11/2021,Emaar Square Mall
I551066,C187567,Male,56,Food & Beverage,5,26.15,Debit Card,15/01/2021,Forum Istanbul
I303689,C129911,Female,35,Clothing,3,900.24,Credit Card,10/4/21,Forum Istanbul
I273465,C326510,Male,41,Clothing,1,300.08,Cash,20/11/2021,Cevahir AVM
I235220,C276445,Male,21,Clothing,2,600.16,Credit Card,4/10/21,Mall of Istanbul
I960500,C105902,Male,20,Technology,3,3150.0,Debit Card,18/07/2022,Viaport Outlet
I324506,C971646,Female,68,Cosmetics,5,203.3,Credit Card,24/08/2021,Metrocity
I194682,C159798,Female,34,Food & Beverage,5,26.15,Cash,26/07/2022,Metrocity
I844847,C212690,Male,33,Cosmetics,3,121.98,Credit Card,30/08/2022,Kanyon
I614497,C116094,Female,66,Clothing,2,600.16,Cash,13/01/2021,Mall of Istanbul
I188769,C284699,Male,42,Cosmetics,2,81.32,Cash,24/02/2021,Kanyon
I697448,C214500,Female,67,Clothing,4,1200.32,Cash,20/11/2021,Istinye Park
I280970,C228201,Male,48,Clothing,1,300.08,Credit Card,5/12/22,Metrocity
I220421,C104431,Male,43,Clothing,3,900.24,Credit Card,3/4/21,Kanyon
I206221,C145710,Female,39,Food & Beverage,1,5.23,Cash,11/7/21,Istinye Park
I262297,C325297,Female,41,Shoes,5,3000.85,Debit Card,10/5/21,Istinye Park
I100291,C832260,Male,18,Clothing,5,1500.4,Debit Card,3/8/21,Istinye Park
I540279,C927766,Female,67,Food & Beverage,5,26.15,Cash,30/01/2023,Emaar Square Mall
I790894,C278451,Female,64,Toys,3,107.52,Debit Card,28/08/2021,Istinye Park
I264938,C220785,Male,54,Toys,3,107.52,Credit Card,30/12/2022,Kanyon
I211100,C784082,Female,62,Books,5,75.75,Credit Card,21/02/2023,Forum Istanbul
I289833,C281808,Male,50,Food & Beverage,5,26.15,Credit Card,2/8/22,Mall of Istanbul
I506338,C123559,Male,30,Clothing,5,1500.4,Cash,16/04/2021,Istinye Park
I707684,C198333,Female,21,Food & Beverage,2,10.46,Cash,15/09/2021,Metrocity
I247326,C310302,Female,24,Cosmetics,2,81.32,Credit Card,16/04/2021,Kanyon
I227762,C596184,Male,56,Clothing,5,1500.4,Cash,30/09/2021,Metrocity
