,index,invoice_no,customer_id,gender, age ,category,quantity,Price,payment_method,invoice_date,shopping_mall
3260,80267,I329883,C371518,Male,31,Souvenir,2,23.46,Credit Card,5/7/21,Kanyon
3153,58018,I204546,C267468,Female,60,Food & Beverage,3,15.69,Credit Card,3/11/22,Mall of Istanbul
1478,48235,I241733,C126104,Male,40,Cosmetics,3,121.98,Cash,18/10/2021,Metropol AVM
2249,92415,I282432,C203217,Female,27,Toys,5,179.2,Debit Card,28/09/2021,Kanyon
480,38618,I324020,C632860,Female,22,Clothing,1,300.08,Cash,5/1/23,Mall of Istanbul
3767,27667,I332818,C229106,Female,53,Clothing,4,1200.32,Debit Card,7/1/22,Istinye Park
3498,69318,I268907,C778479,Male,38,Food & Beverage,2,10.46,Cash,1/6/21,Kanyon
4002,81794,I192026,C262137,Male,42,Souvenir,2,23.46,Credit Card,9/9/22,Istinye Park
3562,82862,I738620,C320839,Female,41,Souvenir,5,58.65,Credit Card,5/2/23,Istinye Park
1689,47601,I284976,C201179,Male,32,Cosmetics,5,203.3,Credit Card,30/09/2022,Viaport Outlet
4653,59665,I252423,C229440,Female,23,Food & Beverage,2,10.46,Cash,15/10/2022,Istinye Park
2729,50240,I344948,C123144,Female,21,Cosmetics,2,81.32,Credit Card,20/01/2021,Istinye Park
2734,70877,I157818,C884809,Female,53,Shoes,2,1200.34,Cash,1/7/21,Viaport Outlet
2813,98599,I337487,C122194,Male,60,Toys,1,35.84,Credit Card,23/07/2022,Kanyon
1703,37967,I435298,C253330,Female,26,Clothing,5,1500.4,Credit Card,25/01/2022,Metrocity
1291,9122,I486935,C182540,Female,21,Clothing,3,900.24,Debit Card,1/12/21,Metropol AVM
934,19191,I679686,C751807,Female,24,Clothing,2,600.16,Credit Card,31/07/2021,Kanyon
2018,52961,I294837,C113950,Female,24,Cosmetics,5,203.3,Credit Card,1/5/21,Viaport Outlet
4260,39103,I314985,C254020,Male,62,Clothing,5,1500.4,Credit Card,12/10/22,Kanyon
1189,21883,I352931,C201860,Female,45,Clothing,1,300.08,Credit Card,2/9/21,Kanyon
3880,35199,I141398,C858659,Female,22,Clothing,3,900.24,Debit Card,4/4/21,Metropol AVM
457,85492,I797772,C675087,Female,62,Technology,5,5250,Credit Card,17/06/2022,Viaport Outlet
83,80360,I825696,C467432,Female,53,Souvenir,4,46.92,Credit Card,30/05/2021,Kanyon
2391,71094,I742300,C952793,Female,47,Shoes,3,1800.51,Credit Card,16/05/2021,Kanyon
994,21373,I198920,C294499,Male,37,Clothing,5,1500.4,Credit Card,10/11/22,Mall of Istanbul
3286,18596,I308835,C162670,Male,66,Clothing,2,600.16,Credit Card,28/05/2022,Forum Istanbul
3368,22715,I276460,C333644,Female,20,Clothing,4,1200.32,Credit Card,17/01/2022,Emaar Square Mall
3090,53278,I172362,C266226,Male,64,Cosmetics,5,203.3,Credit Card,6/12/22,Mall of Istanbul
4682,47908,I324506,C971646,Female,68,Cosmetics,5,203.3,Credit Card,24/08/2021,Metrocity
1418,77485,I849629,C478236,Female,35,Shoes,1,600.17,Debit Card,9/1/21,Istinye Park
1246,39547,I103389,C231964,Male,19,Cosmetics,1,40.66,Cash,9/5/21,Kanyon
4269,50454,I163102,C248689,Female,20,Cosmetics,1,40.66,Credit Card,7/10/22,Mall of Istanbul
2751,96069,I119696,C237263,Female,28,Toys,3,107.52,Cash,27/01/2023,Istinye Park
76,69687,I133545,C931477,Female,67,Shoes,3,1800.51,Cash,17/02/2022,Metropol AVM
4266,43314,I236461,C322772,Female,28,Cosmetics,1,40.66,Credit Card,29/05/2021,Emaar Square Mall
4620,90342,I177449,C113684,Female,45,Toys,3,107.52,Cash,27/04/2022,Forum Istanbul
720,75965,I990282,C450657,Male,49,Shoes,2,1200.34,Cash,5/7/22,Kanyon
3248,62809,I148943,C169024,Male,22,Food & Beverage,5,26.15,Cash,30/01/2023,Cevahir AVM
1060,60061,I321979,C119037,Female,25,Food & Beverage,4,20.92,Debit Card,11/12/21,Mall of Istanbul
3462,73595,I299206,C178279,Female,30,Shoes,5,3000.85,Cash,18/05/2022,Cevahir AVM
1392,81636,I720462,C178486,Male,37,Souvenir,4,46.92,Cash,2/4/21,Kanyon
1086,13876,I496622,C208568,Female,38,Clothing,2,600.16,Credit Card,2/6/22,Kanyon
4612,52672,I236831,C276000,Male,46,Cosmetics,2,81.32,Credit Card,8/11/22,Mall of Istanbul
812,36223,I131533,C325025,Male,34,Clothing,4,1200.32,Cash,8/9/22,Istinye Park
2415,82505,I654282,C331753,Female,34,Souvenir,4,46.92,Cash,21/04/2021,Emaar Square Mall
1983,53946,I170301,C137404,Female,34,Cosmetics,5,203.3,Credit Card,22/10/2021,Mall of Istanbul
1153,62868,I285041,C739905,Male,39,Food & Beverage,5,26.15,Debit Card,16/06/2021,Mall of Istanbul
1632,72114,I724627,C801775,Female,36,Shoes,3,1800.51,Debit Card,16/01/2021,Metropol AVM
252,25563,I106085,C585737,Male,49,Clothing,1,300.08,Credit Card,31/03/2022,Cevahir AVM
1639,78560,I285509,C409196,Male,52,Shoes,3,1800.51,Cash,3/9/21,Metrocity
4958,11768,I330751,C268825,Male,63,Clothing,1,300.08,Credit Card,3/1/23,Zorlu Center
556,50464,I314082,C207661,Female,26,Cosmetics,4,162.64,Cash,21/12/2021,Mall of Istanbul
4775,46215,I989929,C115203,Female,37,Cosmetics,3,121.98,Cash,4/10/21,Viaport Outlet
3858,5500,I573734,C246503,Female,59,Clothing,1,300.08,Credit Card,27/06/2022,Zorlu Center
2124,72562,I982603,C828404,Female,23,Shoes,3,1800.51,Debit Card,9/2/23,Cevahir AVM
4680,5399,I235220,C276445,Male,21,Clothing,2,600.16,Credit Card,4/10/21,Mall of Istanbul
3906,11313,I220525,C998999,Female,57,Clothing,1,300.08,Cash,17/10/2021,Kanyon
3326,64600,I106106,C323278,Male,64,Food & Beverage,2,10.46,Cash,9/10/21,Metropol AVM
4272,42441,I837804,C147414,Female,31,Cosmetics,2,81.32,Credit Card,31/05/2022,Metropol AVM
2314,85448,I254256,C181126,Female,66,Technology,4,4200,Cash,4/10/22,Zorlu Center
2273,27800,I286285,C796275,Female,24,Clothing,4,1200.32,Credit Card,10/2/21,Mall of Istanbul
4385,93014,I201134,C319233,Female,53,Toys,1,35.84,Credit Card,3/12/22,Mall of Istanbul
3545,87151,I629748,C912476,Female,51,Technology,4,4200,Debit Card,29/06/2022,Kanyon
1874,42058,I800596,C516301,Male,36,Cosmetics,2,81.32,Cash,17/10/2021,Mall of Istanbul
785,39074,I920797,C124440,Female,29,Clothing,1,300.08,Cash,24/05/2021,Metropol AVM
1071,80707,I279376,C297966,Female,43,Souvenir,3,35.19,Cash,11/12/21,Kanyon
70,88693,I203504,C340170,Male,38,Technology,5,5250,Cash,14/04/2022,Kanyon
345,45589,I118229,C224029,Male,32,Cosmetics,5,203.3,Credit Card,19/10/2022,Metrocity
4908,3557,I277258,C206029,Female,52,Books,1,15.15,Cash,7/5/22,Metrocity
1381,75934,I848174,C379913,Female,27,Shoes,2,1200.34,Cash,14/05/2022,Cevahir AVM
4265,98660,I332236,C209058,Female,28,Toys,3,107.52,Credit Card,9/1/22,Mall of Istanbul
121,95543,I153837,C104357,Male,32,Toys,3,107.52,Credit Card,18/09/2022,Mall of Istanbul
2920,20050,I113722,C166218,Female,25,Clothing,5,1500.4,Credit Card,12/9/22,Mall of Istanbul
433,6864,I268616,C236676,Female,47,Clothing,4,1200.32,Cash,23/02/2021,Mall of Istanbul
319,98501,I115567,C256373,Male,54,Toys,3,107.52,Credit Card,3/1/23,Metropol AVM
4564,51806,I283713,C154946,Male,23,Cosmetics,5,203.3,Debit Card,19/05/2022,Cevahir AVM
157,2646,I669258,C136891,Female,33,Books,2,30.3,Credit Card,14/12/2022,Kanyon
2479,45079,I113367,C566850,Female,25,Cosmetics,3,121.98,Cash,10/8/21,Emaar Square Mall
4566,52377,I145825,C233451,Female,58,Cosmetics,1,40.66,Debit Card,25/09/2022,Metrocity
3031,8014,I266074,C235354,Male,62,Clothing,4,1200.32,Credit Card,8/1/23,Metrocity
3500,1336,I273013,C871771,Female,50,Books,3,45.45,Credit Card,28/08/2021,Kanyon
3410,73976,I192505,C932692,Female,63,Shoes,2,1200.34,Cash,7/6/22,Kanyon
4633,28691,I128968,C200571,Female,18,Clothing,1,300.08,Credit Card,26/02/2022,Kanyon
3361,15613,I283850,C431314,Male,33,Clothing,4,1200.32,Cash,31/08/2022,Kanyon
4051,94748,I553983,C235194,Male,29,Toys,2,71.68,Cash,31/05/2022,Cevahir AVM
340,53774,I160305,C306225,Female,57,Cosmetics,4,162.64,Credit Card,21/07/2022,Kanyon
661,43462,I103339,C237096,Female,32,Cosmetics,4,162.64,Cash,27/12/2022,Zorlu Center
2,62885,I122310,C987371,Male,33,Food & Beverage,4,20.92,Credit Card,2/4/21,Istinye Park
868,17616,I293629,C673268,Female,55,Clothing,5,1500.4,Debit Card,25/11/2021,Metrocity
3245,70342,I153656,C273333,Female,48,Shoes,4,2400.68,Cash,29/01/2021,Mall of Istanbul
135,63281,I129740,C765342,Male,61,Food & Beverage,4,20.92,Credit Card,30/07/2021,Metropol AVM
593,74196,I129140,C124188,Male,49,Shoes,2,1200.34,Cash,3/5/22,Kanyon
4679,24729,I273465,C326510,Male,41,Clothing,1,300.08,Cash,20/11/2021,Cevahir AVM
1828,52206,I189675,C270872,Male,60,Cosmetics,2,81.32,Credit Card,29/07/2022,Kanyon
1059,19178,I210763,C157491,Male,22,Clothing,1,300.08,Debit Card,9/12/22,Forum Istanbul
4873,82253,I168783,C192652,Female,25,Souvenir,2,23.46,Credit Card,13/11/2021,Kanyon
1803,46109,I679390,C199698,Female,55,Cosmetics,3,121.98,Credit Card,30/07/2022,Zorlu Center
3850,1578,I147215,C153742,Female,39,Books,2,30.3,Cash,16/04/2022,Viaport Outlet
993,91185,I319044,C309193,Female,69,Toys,3,107.52,Debit Card,13/10/2021,Istinye Park
487,77,I173444,C422499,Male,39,Books,2,30.3,Cash,5/3/23,Metrocity
4554,54503,I224024,C157531,Male,35,Cosmetics,1,40.66,Cash,24/06/2022,Forum Istanbul
1645,89966,I295895,C444546,Female,55,Toys,1,35.84,Credit Card,3/11/22,Metrocity
4900,59920,I329743,C512827,Male,36,Food & Beverage,1,5.23,Debit Card,27/07/2022,Kanyon
4031,13772,I205319,C673734,Female,62,Clothing,2,600.16,Debit Card,24/05/2022,Istinye Park
74,93996,I981620,C974193,Male,50,Toys,4,143.36,Credit Card,10/3/22,Mall of Istanbul
2778,48804,I194791,C178899,Female,53,Cosmetics,2,81.32,Cash,5/3/21,Forum Istanbul
1110,87018,I313819,C294405,Female,46,Technology,2,2100,Credit Card,11/5/22,Istinye Park
4224,56211,I200140,C966244,Male,21,Food & Beverage,4,20.92,Debit Card,16/02/2021,Metrocity
204,6337,I316056,C247455,Female,38,Clothing,3,900.24,Debit Card,16/09/2022,Metrocity
1789,46567,I287889,C124011,Female,30,Cosmetics,4,162.64,Credit Card,6/1/21,Kanyon
272,50307,I484257,C404679,Male,44,Cosmetics,3,121.98,Cash,30/06/2021,Kanyon
746,21308,I379174,C185722,Female,54,Clothing,4,1200.32,Debit Card,5/7/22,Kanyon
1311,49954,I336888,C563634,Female,23,Cosmetics,5,203.3,Cash,28/10/2021,Kanyon
1918,730,I584453,C713965,Female,18,Books,5,75.75,Credit Card,29/07/2022,Mall of Istanbul
1546,62217,I215074,C257636,Male,39,Food & Beverage,5,26.15,Credit Card,24/06/2021,Mall of Istanbul
4476,76854,I285728,C102669,Male,57,Shoes,3,1800.51,Credit Card,27/01/2023,Cevahir AVM
4667,169,I381979,C107927,Female,53,Books,1,15.15,Debit Card,1/7/22,Mall of Istanbul
2061,11169,I708139,C246391,Female,23,Clothing,1,300.08,Cash,9/2/21,Mall of Istanbul
651,33284,I382525,C215985,Male,66,Clothing,5,1500.4,Credit Card,11/3/22,Metrocity
4461,14366,I177559,C765318,Female,33,Clothing,3,900.24,Cash,25/11/2021,Mall of Istanbul
4164,29553,I263077,C201256,Female,29,Clothing,4,1200.32,Cash,28/02/2022,Mall of Istanbul
985,14083,I110089,C198991,Male,36,Clothing,3,900.24,Debit Card,22/09/2022,Istinye Park
3494,88920,I143741,C734830,Female,24,Technology,5,5250,Cash,26/08/2021,Viaport Outlet
4019,6910,I534688,C520872,Male,50,Clothing,3,900.24,Credit Card,16/08/2021,Emaar Square Mall
4543,80950,I170338,C209290,Female,26,Souvenir,5,58.65,Credit Card,2/5/21,Kanyon
1974,89574,I478239,C216402,Female,28,Toys,3,107.52,Debit Card,23/02/2023,Emaar Square Mall
2799,31399,I579806,C129682,Female,25,Clothing,5,1500.4,Credit Card,22/06/2021,Forum Istanbul
2064,66289,I254603,C273558,Male,56,Food & Beverage,2,10.46,Cash,29/01/2021,Kanyon
4124,53997,I344657,C230134,Female,30,Cosmetics,4,162.64,Cash,25/08/2022,Mall of Istanbul
3661,58622,I231608,C235726,Female,41,Food & Beverage,2,10.46,Cash,15/05/2021,Emaar Square Mall
3729,70852,I717499,C343794,Female,24,Shoes,1,600.17,Cash,9/1/21,Istinye Park
363,71998,I107970,C329705,Female,40,Shoes,5,3000.85,Debit Card,5/8/21,Kanyon
3073,81773,I287976,C325994,Male,47,Souvenir,2,23.46,Debit Card,25/11/2022,Istinye Park
2353,95372,I124262,C221967,Male,38,Toys,1,35.84,Cash,16/01/2023,Zorlu Center
1006,62319,I292495,C484464,Female,29,Food & Beverage,1,5.23,Cash,5/8/21,Metrocity
1053,98334,I205051,C822339,Female,52,Toys,2,71.68,Cash,6/6/22,Mall of Istanbul
2343,95544,I197188,C222198,Male,47,Toys,5,179.2,Credit Card,25/12/2021,Kanyon
1160,98771,I154681,C278448,Female,57,Toys,4,143.36,Cash,10/1/22,Kanyon
80,98272,I727597,C149969,Female,27,Toys,1,35.84,Credit Card,4/4/22,Mall of Istanbul
1331,27423,I118593,C261501,Female,25,Clothing,3,900.24,Cash,10/5/22,Mall of Istanbul
1465,12114,I302323,C217025,Female,48,Clothing,3,900.24,Debit Card,29/06/2022,Kanyon
247,93965,I245494,C160513,Male,28,Toys,4,143.36,Debit Card,21/05/2021,Viaport Outlet
4914,25788,I500211,C708914,Female,31,Clothing,2,600.16,Cash,24/11/2022,Emaar Square Mall
3278,2593,I370002,C670616,Female,33,Books,5,75.75,Cash,1/2/21,Cevahir AVM
1881,57458,I199571,C175769,Male,19,Food & Beverage,2,10.46,Cash,5/5/22,Metrocity
1272,96341,I133017,C179266,Female,40,Toys,5,179.2,Cash,15/08/2022,Viaport Outlet
3048,36163,I205864,C134267,Female,25,Clothing,1,300.08,Cash,5/1/22,Metropol AVM
3477,26942,I925617,C132607,Male,33,Clothing,4,1200.32,Credit Card,15/11/2021,Mall of Istanbul
2575,46577,I967757,C272562,Female,29,Cosmetics,5,203.3,Cash,23/08/2021,Metropol AVM
544,92019,I534285,C227767,Male,69,Toys,2,71.68,Credit Card,10/12/22,Forum Istanbul
761,67980,I138706,C247504,Male,65,Food & Beverage,3,15.69,Credit Card,26/05/2022,Forum Istanbul
2511,92207,I286434,C227121,Female,45,Toys,1,35.84,Debit Card,9/8/22,Metrocity
2890,48889,I546505,C312941,Female,38,Cosmetics,1,40.66,Credit Card,22/03/2022,Kanyon
2766,29060,I268175,C189922,Male,63,Clothing,1,300.08,Debit Card,7/4/22,Emaar Square Mall
1464,88357,I323402,C138563,Male,51,Technology,5,5250,Debit Card,3/11/21,Metrocity
1629,28456,I112848,C166728,Female,42,Clothing,2,600.16,Cash,27/04/2021,Forum Istanbul
3623,32616,I221668,C177909,Female,40,Clothing,3,900.24,Cash,23/02/2022,Kanyon
1155,48792,I221100,C290111,Male,59,Cosmetics,3,121.98,Cash,2/2/22,Metrocity
1109,87630,I739643,C150068,Male,26,Technology,4,4200,Cash,28/10/2021,Viaport Outlet
4345,83609,I966046,C158429,Female,66,Souvenir,2,23.46,Cash,19/02/2022,Mall of Istanbul
1916,24030,I279921,C121669,Female,62,Clothing,5,1500.4,Credit Card,22/01/2021,Forum Istanbul
1267,41158,I279179,C249729,Male,62,Cosmetics,3,121.98,Cash,16/12/2022,Istinye Park
695,42716,I180373,C245291,Male,25,Cosmetics,4,162.64,Debit Card,23/06/2021,Mall of Istanbul
4159,66307,I112690,C792478,Female,24,Food & Beverage,5,26.15,Credit Card,22/08/2022,Mall of Istanbul
4039,77940,I248566,C473566,Male,36,Shoes,3,1800.51,Cash,15/09/2021,Emaar Square Mall
2000,38781,I336651,C239894,Male,63,Clothing,1,300.08,Debit Card,21/02/2021,Viaport Outlet
3313,77901,I393793,C656529,Female,44,Shoes,2,1200.34,Cash,7/8/21,Kanyon
3775,3621,I240263,C950190,Male,51,Books,4,60.6,Debit Card,16/08/2022,Mall of Istanbul
3083,86821,I390915,C129996,Female,56,Technology,3,3150,Cash,3/12/22,Istinye Park
3213,35300,I134096,C207149,Female,18,Clothing,5,1500.4,Cash,29/12/2021,Forum Istanbul
3674,97116,I163139,C230956,Female,50,Toys,1,35.84,Debit Card,27/04/2022,Kanyon
2644,95889,I252653,C192963,Male,41,Toys,2,71.68,Credit Card,11/12/21,Kanyon
4365,78187,I131267,C863600,Male,50,Shoes,4,2400.68,Cash,5/1/22,Forum Istanbul
1818,13594,I326398,C331547,Female,20,Clothing,2,600.16,Debit Card,4/8/22,Metrocity
2827,28233,I308170,C465394,Female,62,Clothing,3,900.24,Debit Card,6/12/21,Metrocity
461,3283,I628927,C867171,Male,36,Books,3,45.45,Credit Card,11/5/22,Istinye Park
4533,73742,I400994,C439917,Female,63,Shoes,4,2400.68,Credit Card,30/01/2021,Metrocity
4222,77263,I180167,C125774,Male,20,Shoes,3,1800.51,Cash,28/12/2021,Forum Istanbul
2122,72570,I426740,C841951,Female,36,Shoes,1,600.17,Cash,26/04/2022,Viaport Outlet
1817,11901,I223609,C197704,Female,26,Clothing,1,300.08,Cash,1/8/22,Kanyon
3086,204,I247115,C208767,Male,68,Books,1,15.15,Cash,5/10/21,Emaar Square Mall
1920,16918,I335600,C114626,Male,63,Clothing,3,900.24,Cash,8/11/22,Viaport Outlet
835,14369,I305040,C339923,Female,26,Clothing,1,300.08,Debit Card,24/08/2022,Kanyon
1253,58059,I752475,C254760,Female,24,Food & Beverage,5,26.15,Cash,3/3/22,Kanyon
3844,63767,I245273,C450468,Male,51,Food & Beverage,4,20.92,Cash,16/10/2021,Mall of Istanbul
754,4341,I453171,C236068,Female,65,Books,5,75.75,Credit Card,18/02/2022,Metrocity
3822,80232,I196721,C131747,Male,33,Souvenir,2,23.46,Cash,14/10/2021,Istinye Park
1873,28725,I629092,C866861,Male,69,Clothing,3,900.24,Credit Card,26/11/2021,Emaar Square Mall
1930,6660,I409629,C275242,Female,51,Clothing,5,1500.4,Cash,1/4/21,Mall of Istanbul
1007,61426,I313807,C516977,Female,69,Food & Beverage,3,15.69,Cash,1/1/21,Istinye Park
3362,66556,I254924,C156982,Female,19,Food & Beverage,2,10.46,Debit Card,23/07/2022,Mall of Istanbul
2960,95930,I323673,C655687,Male,33,Toys,2,71.68,Credit Card,12/10/22,Forum Istanbul
1597,35872,I188368,C754265,Female,36,Clothing,4,1200.32,Credit Card,5/2/22,Mall of Istanbul
4118,36607,I106879,C337269,Female,58,Clothing,4,1200.32,Credit Card,4/3/22,Cevahir AVM
3270,54375,I105020,C546367,Male,47,Cosmetics,3,121.98,Cash,24/08/2022,Mall of Istanbul
2872,78494,I853591,C284410,Male,24,Shoes,3,1800.51,Cash,24/02/2023,Mall of Istanbul
2376,56508,I573534,C185482,Female,29,Food & Beverage,5,26.15,Debit Card,9/10/22,Kanyon
3591,69107,I146058,C294896,Female,67,Food & Beverage,3,15.69,Debit Card,10/8/22,Mall of Istanbul
2424,91059,I755065,C136104,Female,48,Toys,3,107.52,Debit Card,23/11/2022,Metropol AVM
3515,3105,I167734,C169014,Female,31,Books,1,15.15,Debit Card,22/07/2021,Forum Istanbul
1669,42282,I543636,C158704,Female,60,Cosmetics,1,40.66,Debit Card,31/12/2022,Kanyon
417,28297,I158374,C322065,Male,48,Clothing,4,1200.32,Cash,1/5/22,Mall of Istanbul
3201,8945,I157560,C756435,Female,65,Clothing,2,600.16,Cash,24/02/2023,Zorlu Center
4529,5450,I308674,C286611,Female,51,Clothing,5,1500.4,Credit Card,4/4/22,Metropol AVM
3074,83625,I257934,C726532,Female,63,Souvenir,1,11.73,Debit Card,23/01/2023,Metrocity
2681,59372,I191626,C978032,Female,36,Food & Beverage,2,10.46,Credit Card,7/4/21,Emaar Square Mall
3924,52614,I284067,C314298,Male,69,Cosmetics,1,40.66,Credit Card,18/06/2022,Metrocity
1956,55915,I290524,C262479,Female,53,Food & Beverage,4,20.92,Cash,28/02/2022,Cevahir AVM
2269,98876,I322074,C160229,Female,64,Toys,5,179.2,Cash,16/11/2022,Forum Istanbul
86,50013,I204280,C192610,Female,58,Cosmetics,4,162.64,Cash,24/02/2023,Kanyon
1524,96104,I910944,C188730,Male,23,Toys,2,71.68,Credit Card,28/08/2022,Metrocity
2842,74471,I107944,C375509,Female,61,Shoes,3,1800.51,Cash,7/5/21,Kanyon
1222,13291,I150705,C271973,Female,63,Clothing,5,1500.4,Cash,23/03/2022,Metropol AVM
2290,84610,I175416,C170535,Female,33,Technology,4,4200,Cash,4/2/21,Metrocity
3696,55827,I323985,C119004,Female,57,Food & Beverage,2,10.46,Credit Card,2/6/21,Viaport Outlet
2552,54544,I134370,C524812,Female,22,Cosmetics,4,162.64,Credit Card,10/11/22,Kanyon
472,83762,I315043,C304900,Male,37,Souvenir,2,23.46,Cash,11/1/23,Metrocity
4060,11518,I253188,C117067,Female,66,Clothing,4,1200.32,Cash,3/4/22,Kanyon
1490,59867,I294768,C243099,Male,21,Food & Beverage,2,10.46,Debit Card,9/2/23,Cevahir AVM
4666,27565,I186676,C746744,Female,45,Clothing,2,600.16,Credit Card,1/3/22,Metrocity
3438,368,I303914,C605477,Male,37,Books,2,30.3,Credit Card,22/06/2021,Metropol AVM
3903,59514,I210957,C153951,Female,66,Food & Beverage,2,10.46,Debit Card,19/08/2021,Forum Istanbul
3289,10942,I287847,C213237,Male,38,Clothing,2,600.16,Cash,15/03/2022,Metropol AVM
573,98794,I415096,C175557,Female,18,Toys,4,143.36,Credit Card,10/2/21,Viaport Outlet
127,64276,I120878,C286153,Male,35,Food & Beverage,2,10.46,Debit Card,1/12/21,Metropol AVM
4857,70518,I227555,C257130,Male,26,Shoes,1,600.17,Debit Card,7/1/21,Mall of Istanbul
4154,40536,I199670,C314854,Female,37,Cosmetics,3,121.98,Cash,3/3/22,Mall of Istanbul
2318,27738,I274104,C641692,Female,53,Clothing,1,300.08,Cash,3/3/22,Emaar Square Mall
4556,77624,I224535,C130019,Male,41,Shoes,5,3000.85,Cash,14/08/2022,Metrocity
1717,76031,I316475,C440520,Female,45,Shoes,1,600.17,Cash,18/01/2023,Metrocity
2300,10028,I283276,C785086,Male,19,Clothing,5,1500.4,Debit Card,11/10/21,Forum Istanbul
3763,50098,I259486,C436579,Female,24,Cosmetics,2,81.32,Credit Card,23/07/2022,Metropol AVM
3226,58170,I686070,C254425,Male,38,Food & Beverage,5,26.15,Cash,25/11/2022,Kanyon
572,5924,I300117,C968038,Female,60,Clothing,3,900.24,Debit Card,3/1/23,Metrocity
3091,20367,I227313,C297770,Male,41,Clothing,5,1500.4,Credit Card,27/05/2022,Kanyon
3735,76266,I156203,C206056,Female,28,Shoes,1,600.17,Cash,9/7/21,Metropol AVM
3976,85936,I206136,C843642,Male,67,Technology,2,2100,Credit Card,26/11/2021,Mall of Istanbul
3098,44963,I676253,C919618,Male,35,Cosmetics,1,40.66,Cash,13/05/2022,Kanyon
1921,2069,I164931,C497813,Male,20,Books,2,30.3,Debit Card,30/06/2022,Viaport Outlet
2292,5811,I228335,C928248,Female,64,Clothing,3,900.24,Credit Card,12/11/22,Mall of Istanbul
1608,98473,I102528,C279943,Male,45,Toys,3,107.52,Debit Card,23/06/2022,Viaport Outlet
4755,98251,I260667,C137600,Male,35,Toys,3,107.52,Cash,16/03/2022,Metrocity
3437,66737,I841258,C813957,Female,30,Food & Beverage,3,15.69,Cash,1/1/21,Cevahir AVM
4216,76853,I345888,C319610,Female,29,Shoes,4,2400.68,Cash,11/3/21,Kanyon
3315,96374,I623024,C285656,Female,67,Toys,4,143.36,Debit Card,29/03/2022,Istinye Park
2574,41727,I302985,C761783,Female,60,Cosmetics,2,81.32,Debit Card,31/08/2022,Cevahir AVM
734,47586,I223507,C261261,Female,23,Cosmetics,4,162.64,Cash,14/02/2023,Kanyon
2804,24959,I144732,C164259,Female,22,Clothing,4,1200.32,Credit Card,28/06/2021,Emaar Square Mall
