gender,age,category,quantity,total_price,payment_method,datetime,shopping_mall
Male,67,Shoes,3,1800.51,Cash,2022-08-18,Metrocity
Female,38,Books,5,75.75,Debit Card,2021-05-01,Kanyon
Female,48,Food & Beverage,3,15.69,Debit Card,2022-01-20,Kanyon
Female,52,Souvenir,4,46.92,Credit Card,2021-08-19,Mall of Istanbul
Male,30,Shoes,5,3000.85,Credit Card,2022-01-23,Zorlu Center
Male,65,Shoes,2,1200.34,Credit Card,2022-05-29,Metrocity
Male,44,Food & Beverage,1,5.23,Credit Card,2022-03-02,Metropol AVM
Female,47,Books,2,30.3,Cash,2022-09-21,Mall of Istanbul
Male,39,Shoes,4,2400.68,Cash,2022-10-07,Emaar Square Mall
Female,58,Clothing,1,300.08,Debit Card,2023-01-01,Mall of Istanbul
Female,35,Clothing,5,1500.4,Cash,2022-10-18,Mall of Istanbul
Male,44,Cosmetics,4,162.64,Cash,2021-04-12,Mall of Istanbul
Female,51,Clothing,2,600.16,Cash,2021-01-25,Mall of Istanbul
Female,66,Clothing,1,300.08,Cash,2021-10-31,Kanyon
Female,30,Clothing,1,300.08,Cash,2021-01-30,Metrocity
Male,26,Clothing,4,1200.32,Cash,2022-10-29,Emaar Square Mall
Female,20,Books,5,75.75,Credit Card,2022-02-09,Mall of Istanbul
Female,68,Cosmetics,5,203.3,Cash,2022-10-17,Kanyon
Male,63,Food & Beverage,5,26.15,Cash,2022-11-17,Mall of Istanbul
Female,30,Food & Beverage,3,15.69,Cash,2021-01-21,Mall of Istanbul
Female,33,Clothing,4,1200.32,Cash,2021-07-15,Forum Istanbul
Female,20,Books,1,15.15,Credit Card,2022-03-22,Mall of Istanbul
Male,18,Clothing,5,1500.4,Cash,2023-02-28,Cevahir AVM
Female,48,Clothing,1,300.08,Cash,2021-03-20,Mall of Istanbul
Female,30,Books,4,60.6,Debit Card,2021-03-12,Kanyon
Female,33,Cosmetics,3,121.98,Credit Card,2022-04-12,Metrocity
Female,41,Cosmetics,1,40.66,Cash,2021-04-17,Zorlu Center
Female,62,Shoes,4,2400.68,Cash,2022-05-02,Metrocity
Male,27,Clothing,5,1500.4,Debit Card,2021-07-23,Kanyon
Male,36,Food & Beverage,1,5.23,Cash,2022-04-11,Istinye Park
Female,39,Clothing,2,600.16,Debit Card,2022-05-10,Metropol AVM
Female,38,Toys,5,179.2,Debit Card,2022-10-07,Istinye Park
Male,37,Books,1,15.15,Debit Card,2021-10-19,Kanyon
Female,60,Cosmetics,4,162.64,Cash,2022-08-17,Mall of Istanbul
Male,56,Shoes,2,1200.34,Cash,2022-07-04,Metrocity
Female,69,Clothing,5,1500.4,Cash,2021-06-23,Istinye Park
Female,32,Clothing,1,300.08,Cash,2022-03-24,Metrocity
Female,31,Toys,3,107.52,Credit Card,2023-02-26,Mall of Istanbul
Female,45,Food & Beverage,5,26.15,Debit Card,2021-10-18,Forum Istanbul
Female,67,Cosmetics,3,121.98,Debit Card,2023-01-03,Mall of Istanbul
Female,57,Food & Beverage,5,26.15,Cash,2023-01-20,Cevahir AVM
Male,50,Cosmetics,1,40.66,Credit Card,2022-12-10,Kanyon
Male,64,Clothing,4,1200.32,Cash,2021-10-28,Metropol AVM
Female,31,Cosmetics,4,162.64,Cash,2022-07-03,Kanyon
Female,25,Cosmetics,1,40.66,Credit Card,2021-12-03,Kanyon
Female,27,Souvenir,3,35.19,Credit Card,2021-09-01,Kanyon
Female,31,Clothing,1,300.08,Debit Card,2022-01-07,Forum Istanbul
Female,40,Clothing,3,900.24,Credit Card,2021-12-13,Cevahir AVM
Female,68,Clothing,2,600.16,Credit Card,2021-09-30,Mall of Istanbul
Male,45,Clothing,1,300.08,Credit Card,2021-03-14,Mall of Istanbul
Female,67,Clothing,2,600.16,Cash,2021-10-21,Kanyon
Female,26,Clothing,4,1200.32,Cash,2021-11-24,Metrocity
Female,29,Souvenir,4,46.92,Credit Card,2021-12-15,Zorlu Center
Male,25,Technology,4,4200.0,Credit Card,2022-10-22,Forum Istanbul
Female,27,Clothing,3,900.24,Debit Card,2021-03-01,Metrocity
Female,52,Clothing,5,1500.4,Debit Card,2021-03-05,Metrocity
Female,28,Technology,2,2100.0,Credit Card,2022-02-21,Cevahir AVM
Male,63,Books,1,15.15,Cash,2022-07-15,Metrocity
Male,57,Food & Beverage,2,10.46,Credit Card,2021-10-05,Viaport Outlet
Female,57,Clothing,2,600.16,Debit Card,2021-03-20,Kanyon
Female,23,Cosmetics,4,162.64,Debit Card,2022-03-13,Kanyon
Female,39,Clothing,2,600.16,Credit Card,2021-08-27,Mall of Istanbul
Male,24,Clothing,5,1500.4,Debit Card,2023-05-03,Mall of Istanbul
Female,67,Toys,5,179.2,Debit Card,2021-04-20,Metrocity
Male,60,Food & Beverage,5,26.15,Debit Card,2022-04-09,Metrocity
Female,53,Clothing,1,300.08,Cash,2021-08-04,Emaar Square Mall
Female,54,Toys,3,107.52,Debit Card,2021-05-03,Mall of Istanbul
Male,44,Food & Beverage,4,20.92,Cash,2021-05-25,Kanyon
Male,68,Toys,1,35.84,Credit Card,2021-08-22,Metropol AVM
Female,38,Clothing,2,600.16,Debit Card,2022-11-30,Metrocity
Female,69,Food & Beverage,2,10.46,Credit Card,2022-10-09,Istinye Park
Male,59,Souvenir,2,23.46,Cash,2021-08-07,Mall of Istanbul
Male,22,Food & Beverage,3,15.69,Credit Card,2022-06-29,Istinye Park
Male,31,Clothing,4,1200.32,Credit Card,2022-02-28,Kanyon
Male,35,Toys,4,143.36,Cash,2021-11-11,Mall of Istanbul
Female,46,Clothing,3,900.24,Credit Card,2021-11-15,Mall of Istanbul
Male,68,Cosmetics,2,81.32,Cash,2022-05-11,Mall of Istanbul
Female,35,Clothing,4,1200.32,Debit Card,2021-06-29,Mall of Istanbul
Male,18,Clothing,5,1500.4,Debit Card,2021-01-29,Kanyon
Female,53,Food & Beverage,5,26.15,Cash,2022-07-29,Cevahir AVM
Female,27,Books,3,45.45,Debit Card,2022-11-26,Mall of Istanbul
Male,60,Cosmetics,4,162.64,Cash,2022-05-20,Viaport Outlet
Male,60,Cosmetics,4,162.64,Cash,2021-09-11,Metrocity
Male,18,Clothing,5,1500.4,Cash,2022-08-31,Metropol AVM
Male,20,Clothing,3,900.24,Cash,2021-09-26,Istinye Park
Male,69,Technology,3,3150.0,Debit Card,2022-09-24,Cevahir AVM
Female,30,Clothing,3,900.24,Debit Card,2022-10-29,Cevahir AVM
Female,20,Clothing,1,300.08,Cash,2022-07-08,Metrocity
Female,33,Food & Beverage,3,15.69,Cash,2022-08-23,Mall of Istanbul
Female,19,Food & Beverage,1,5.23,Cash,2022-03-29,Metrocity
Female,62,Clothing,3,900.24,Credit Card,2021-08-12,Metrocity
Female,69,Clothing,2,600.16,Cash,2023-07-03,Kanyon
Female,43,Clothing,5,1500.4,Cash,2022-03-25,Metropol AVM
Female,26,Cosmetics,1,40.66,Cash,2021-01-29,Metrocity
Female,25,Shoes,3,1800.51,Cash,2022-03-30,Zorlu Center
Female,32,Toys,2,71.68,Cash,2022-04-06,Istinye Park
Male,67,Cosmetics,5,203.3,Credit Card,2021-09-23,Emaar Square Mall
Female,22,Souvenir,5,58.65,Cash,2023-02-26,Mall of Istanbul
Male,35,Toys,1,35.84,Cash,2021-02-04,Istinye Park
Male,36,Shoes,2,1200.34,Debit Card,2022-12-27,Mall of Istanbul
Female,61,Toys,5,179.2,Credit Card,2021-10-04,Metropol AVM
Female,19,Souvenir,1,11.73,Credit Card,2021-08-25,Forum Istanbul
Male,49,Clothing,2,600.16,Cash,2022-07-30,Emaar Square Mall
Female,58,Clothing,1,300.08,Cash,2022-05-25,Istinye Park
Male,69,Technology,4,4200.0,Cash,2022-04-15,Forum Istanbul
Male,30,Toys,4,143.36,Cash,2022-02-10,Kanyon
Female,27,Food & Beverage,4,20.92,Cash,2021-01-28,Metropol AVM
Male,64,Clothing,5,1500.4,Credit Card,2021-09-14,Mall of Istanbul
Male,64,Food & Beverage,1,5.23,Debit Card,2023-02-03,Mall of Istanbul
Female,39,Cosmetics,1,40.66,Cash,2021-10-16,Istinye Park
Female,68,Food & Beverage,2,10.46,Cash,2021-07-03,Mall of Istanbul
Male,37,Books,4,60.6,Credit Card,2023-01-29,Cevahir AVM
Male,23,Souvenir,4,46.92,Cash,2022-01-11,Kanyon
Male,27,Clothing,1,300.08,Credit Card,2022-12-15,Cevahir AVM
Male,69,Cosmetics,4,162.64,Credit Card,2022-05-08,Kanyon
Male,53,Clothing,5,1500.4,Credit Card,2021-10-20,Istinye Park
Male,26,Cosmetics,5,203.3,Cash,2023-05-02,Kanyon
Male,48,Food & Beverage,2,10.46,Debit Card,2022-08-18,Metrocity
Male,53,Food & Beverage,4,20.92,Credit Card,2021-05-13,Metrocity
Male,23,Clothing,4,1200.32,Cash,2021-01-16,Mall of Istanbul
Male,36,Food & Beverage,2,10.46,Credit Card,2021-09-05,Istinye Park
Female,22,Cosmetics,2,81.32,Credit Card,2021-10-23,Metrocity
Female,19,Toys,5,179.2,Debit Card,2021-04-07,Mall of Istanbul
Female,31,Food & Beverage,1,5.23,Debit Card,2023-12-01,Mall of Istanbul
Male,29,Clothing,1,300.08,Cash,2022-09-02,Kanyon
Male,60,Food & Beverage,2,10.46,Cash,2022-09-13,Mall of Istanbul
Male,36,Books,1,15.15,Credit Card,2022-09-12,Metrocity
Female,24,Food & Beverage,5,26.15,Debit Card,2021-12-03,Emaar Square Mall
Male,33,Cosmetics,5,203.3,Cash,2021-02-13,Mall of Istanbul
Male,40,Cosmetics,1,40.66,Cash,2022-09-05,Metropol AVM
Male,69,Clothing,4,1200.32,Cash,2021-03-21,Metrocity
Male,37,Clothing,4,1200.32,Cash,2022-03-11,Mall of Istanbul
Male,24,Books,4,60.6,Credit Card,2022-04-29,Metrocity
Female,39,Food & Beverage,1,5.23,Debit Card,2022-05-20,Kanyon
Female,68,Food & Beverage,3,15.69,Credit Card,2022-09-10,Cevahir AVM
Male,24,Technology,1,1050.0,Credit Card,2022-04-03,Forum Istanbul
Female,21,Clothing,3,900.24,Cash,2022-12-02,Viaport Outlet
Male,18,Clothing,5,1500.4,Credit Card,2022-03-04,Istinye Park
Female,57,Clothing,5,1500.4,Credit Card,2021-02-19,Viaport Outlet
Female,64,Food & Beverage,1,5.23,Debit Card,2021-05-25,Kanyon
Female,45,Shoes,4,2400.68,Cash,2021-08-23,Kanyon
Male,25,Clothing,2,600.16,Debit Card,2022-08-29,Metrocity
Male,18,Toys,4,143.36,Credit Card,2022-06-25,Viaport Outlet
Female,22,Toys,4,143.36,Credit Card,2021-08-24,Zorlu Center
Male,59,Toys,5,179.2,Credit Card,2021-04-09,Kanyon
Male,45,Food & Beverage,5,26.15,Debit Card,2023-01-26,Viaport Outlet
Male,43,Clothing,4,1200.32,Cash,2021-12-17,Mall of Istanbul
Female,20,Clothing,5,1500.4,Debit Card,2021-09-17,Kanyon
Female,26,Food & Beverage,3,15.69,Credit Card,2021-07-04,Mall of Istanbul
Male,42,Food & Beverage,2,10.46,Cash,2021-04-01,Forum Istanbul
Female,22,Clothing,2,600.16,Cash,2021-09-25,Istinye Park
Male,44,Food & Beverage,4,20.92,Debit Card,2023-02-24,Metrocity
Male,59,Clothing,4,1200.32,Cash,2023-02-16,Kanyon
Female,34,Clothing,1,300.08,Cash,2022-11-21,Metropol AVM
Female,28,Clothing,4,1200.32,Credit Card,2021-04-16,Metropol AVM
Female,50,Shoes,1,600.17,Debit Card,2023-01-20,Mall of Istanbul
Female,45,Toys,3,107.52,Credit Card,2022-09-12,Forum Istanbul
Male,22,Clothing,5,1500.4,Cash,2021-01-11,Kanyon
Male,58,Clothing,2,600.16,Credit Card,2022-05-26,Metrocity
Male,41,Shoes,2,1200.34,Cash,2021-07-04,Metropol AVM
Male,22,Food & Beverage,2,10.46,Debit Card,2022-06-25,Viaport Outlet
Male,23,Shoes,4,2400.68,Debit Card,2021-05-06,Emaar Square Mall
Female,35,Books,1,15.15,Cash,2021-04-30,Mall of Istanbul
Female,32,Shoes,3,1800.51,Debit Card,2022-04-23,Metrocity
Female,54,Clothing,4,1200.32,Debit Card,2022-05-07,Kanyon
Male,35,Souvenir,3,35.19,Cash,2021-04-26,Metropol AVM
Male,64,Technology,2,2100.0,Cash,2021-08-20,Mall of Istanbul
Male,53,Clothing,5,1500.4,Cash,2021-02-14,Metropol AVM
Female,25,Food & Beverage,4,20.92,Cash,2022-05-06,Zorlu Center
Male,50,Clothing,2,600.16,Credit Card,2022-11-06,Kanyon
Female,38,Books,2,30.3,Cash,2022-04-15,Forum Istanbul
Male,20,Clothing,2,600.16,Debit Card,2021-06-12,Mall of Istanbul
Female,25,Books,4,60.6,Cash,2022-07-23,Kanyon
Male,68,Food & Beverage,1,5.23,Credit Card,2021-10-30,Istinye Park
Male,46,Food & Beverage,2,10.46,Cash,2022-05-09,Kanyon
Male,60,Shoes,3,1800.51,Cash,2021-02-01,Kanyon
Female,63,Shoes,4,2400.68,Debit Card,2022-01-13,Istinye Park
Female,55,Clothing,1,300.08,Cash,2022-03-09,Kanyon
Female,55,Books,1,15.15,Credit Card,2022-11-01,Istinye Park
Male,58,Clothing,3,900.24,Cash,2023-02-02,Mall of Istanbul
Male,44,Technology,3,3150.0,Cash,2021-05-06,Metrocity
Female,65,Cosmetics,5,203.3,Cash,2022-07-01,Zorlu Center
Female,25,Clothing,4,1200.32,Credit Card,2022-06-16,Forum Istanbul
Male,51,Technology,5,5250.0,Cash,2021-05-23,Kanyon
Male,63,Shoes,5,3000.85,Cash,2022-06-04,Forum Istanbul
Male,20,Clothing,2,600.16,Cash,2022-08-02,Viaport Outlet
Female,64,Technology,5,5250.0,Credit Card,2021-07-21,Kanyon
Male,22,Clothing,1,300.08,Debit Card,2022-09-05,Cevahir AVM
Female,22,Technology,4,4200.0,Cash,2022-05-05,Cevahir AVM
Female,67,Cosmetics,4,162.64,Debit Card,2021-10-31,Cevahir AVM
Female,24,Books,2,30.3,Cash,2021-08-29,Istinye Park
Male,65,Cosmetics,4,162.64,Cash,2022-10-27,Metropol AVM
Male,19,Shoes,3,1800.51,Cash,2021-01-15,Zorlu Center
Male,43,Clothing,2,600.16,Credit Card,2022-02-09,Viaport Outlet
Male,31,Food & Beverage,1,5.23,Cash,2023-09-02,Forum Istanbul
Female,41,Food & Beverage,3,15.69,Debit Card,2022-07-08,Viaport Outlet
Male,34,Clothing,5,1500.4,Debit Card,2023-03-01,Zorlu Center
Female,67,Toys,3,107.52,Credit Card,2021-03-15,Metrocity
Female,24,Shoes,1,600.17,Cash,2022-06-12,Metrocity
Male,27,Cosmetics,3,121.98,Credit Card,2022-06-17,Kanyon
Male,51,Books,2,30.3,Credit Card,2023-01-02,Mall of Istanbul
Male,64,Clothing,3,900.24,Cash,2022-05-14,Istinye Park
Female,19,Food & Beverage,3,15.69,Debit Card,2021-08-10,Emaar Square Mall
Female,63,Shoes,2,1200.34,Cash,2021-08-16,Istinye Park
Female,47,Shoes,5,3000.85,Credit Card,2022-12-31,Mall of Istanbul
Male,23,Clothing,2,600.16,Cash,2021-10-21,Mall of Istanbul
Male,24,Food & Beverage,5,26.15,Credit Card,2021-07-08,Metrocity
Male,31,Shoes,4,2400.68,Cash,2022-07-12,Cevahir AVM
Male,58,Toys,1,35.84,Debit Card,2021-11-17,Viaport Outlet
Male,50,Shoes,1,600.17,Debit Card,2022-09-21,Metrocity
Male,46,Food & Beverage,2,10.46,Cash,2021-02-16,Istinye Park
Female,69,Toys,4,143.36,Cash,2021-12-28,Viaport Outlet
Female,66,Technology,5,5250.0,Credit Card,2021-02-10,Metrocity
Female,61,Clothing,5,1500.4,Cash,2021-07-17,Emaar Square Mall
Male,58,Shoes,4,2400.68,Cash,2022-04-29,Forum Istanbul
Female,63,Toys,1,35.84,Debit Card,2021-10-12,Mall of Istanbul
Female,51,Food & Beverage,5,26.15,Debit Card,2022-07-13,Metrocity
Male,50,Clothing,1,300.08,Credit Card,2022-01-26,Viaport Outlet
Female,24,Clothing,3,900.24,Debit Card,2021-06-28,Istinye Park
Male,64,Food & Beverage,5,26.15,Debit Card,2023-05-03,Kanyon
Female,64,Cosmetics,3,121.98,Cash,2022-11-15,Viaport Outlet
Female,29,Shoes,5,3000.85,Cash,2021-07-22,Istinye Park
Male,66,Cosmetics,5,203.3,Debit Card,2022-08-02,Metrocity
Female,38,Shoes,5,3000.85,Cash,2021-09-18,Forum Istanbul
Female,35,Cosmetics,1,40.66,Credit Card,2021-01-11,Istinye Park
Female,22,Souvenir,1,11.73,Credit Card,2022-01-28,Metrocity
Female,41,Clothing,5,1500.4,Cash,2021-07-22,Istinye Park
Female,23,Clothing,1,300.08,Cash,2022-06-18,Metropol AVM
Male,26,Clothing,4,1200.32,Cash,2022-03-30,Cevahir AVM
Male,55,Clothing,2,600.16,Debit Card,2021-01-02,Mall of Istanbul
Female,57,Technology,5,5250.0,Credit Card,2022-08-05,Kanyon
Female,62,Toys,1,35.84,Debit Card,2021-01-29,Kanyon
Female,54,Toys,3,107.52,Credit Card,2021-10-27,Mall of Istanbul
Female,64,Books,5,75.75,Cash,2022-04-12,Kanyon
Male,29,Clothing,5,1500.4,Cash,2022-07-10,Mall of Istanbul
Male,33,Clothing,2,600.16,Debit Card,2022-10-19,Metrocity
Female,26,Clothing,4,1200.32,Cash,2021-08-30,Metropol AVM
Female,45,Food & Beverage,1,5.23,Cash,2022-07-14,Mall of Istanbul
Male,48,Food & Beverage,1,5.23,Credit Card,2021-06-24,Metrocity
Female,27,Toys,2,71.68,Debit Card,2021-08-09,Forum Istanbul
Male,19,Cosmetics,2,81.32,Credit Card,2021-06-23,Kanyon
Female,36,Food & Beverage,1,5.23,Cash,2021-09-01,Cevahir AVM
Male,24,Food & Beverage,2,10.46,Debit Card,2022-04-14,Zorlu Center
Female,21,Clothing,5,1500.4,Cash,2022-12-05,Emaar Square Mall
Female,55,Clothing,4,1200.32,Debit Card,2021-05-12,Kanyon
Female,32,Toys,2,71.68,Debit Card,2022-01-29,Metrocity
Female,20,Toys,1,35.84,Cash,2021-01-30,Metropol AVM
Female,24,Clothing,5,1500.4,Debit Card,2021-04-09,Cevahir AVM
Male,41,Cosmetics,5,203.3,Debit Card,2022-09-01,Metropol AVM
Male,43,Clothing,1,300.08,Cash,2022-12-28,Metrocity
Male,35,Books,4,60.6,Cash,2022-01-30,Kanyon
Female,24,Food & Beverage,5,26.15,Credit Card,2022-08-22,Mall of Istanbul
Female,53,Cosmetics,5,203.3,Credit Card,2021-09-27,Viaport Outlet
Male,29,Shoes,4,2400.68,Credit Card,2022-04-01,Metropol AVM
Female,20,Books,5,75.75,Credit Card,2021-05-05,Metropol AVM
Female,49,Books,5,75.75,Cash,2023-01-25,Metrocity
Female,31,Clothing,1,300.08,Credit Card,2021-05-13,Metropol AVM
Female,28,Clothing,3,900.24,Cash,2021-07-24,Mall of Istanbul
Male,45,Clothing,3,900.24,Cash,2021-08-13,Forum Istanbul
Male,28,Cosmetics,1,40.66,Debit Card,2022-08-30,Kanyon
Female,37,Clothing,3,900.24,Cash,2021-05-17,Metrocity
Female,27,Clothing,2,600.16,Credit Card,2022-02-14,Kanyon
Male,26,Shoes,1,600.17,Cash,2023-01-16,Istinye Park
Male,21,Clothing,2,600.16,Debit Card,2022-07-09,Istinye Park
Male,39,Clothing,4,1200.32,Credit Card,2021-01-25,Metrocity
Female,19,Cosmetics,3,121.98,Credit Card,2021-02-21,Istinye Park
Male,38,Shoes,1,600.17,Credit Card,2021-03-21,Kanyon
Male,48,Clothing,1,300.08,Cash,2022-05-01,Kanyon
Female,63,Food & Beverage,3,15.69,Credit Card,2022-02-26,Istinye Park
Male,67,Clothing,3,900.24,Cash,2023-02-22,Mall of Istanbul
Female,21,Shoes,4,2400.68,Cash,2022-09-12,Zorlu Center
Male,38,Cosmetics,2,81.32,Cash,2022-01-26,Istinye Park
Female,40,Food & Beverage,2,10.46,Credit Card,2022-03-18,Istinye Park
Female,26,Cosmetics,5,203.3,Debit Card,2022-08-08,Cevahir AVM
Female,34,Clothing,3,900.24,Cash,2022-08-13,Viaport Outlet
Female,47,Shoes,3,1800.51,Credit Card,2022-03-29,Metropol AVM
Male,34,Shoes,2,1200.34,Cash,2022-06-16,Metrocity
Female,61,Cosmetics,1,40.66,Debit Card,2021-03-05,Metrocity
Female,29,Souvenir,4,46.92,Credit Card,2022-10-26,Forum Istanbul
Female,48,Books,1,15.15,Credit Card,2021-07-27,Mall of Istanbul
Male,26,Clothing,5,1500.4,Credit Card,2021-11-11,Metrocity
Male,65,Clothing,2,600.16,Cash,2021-09-27,Viaport Outlet
Female,33,Souvenir,4,46.92,Cash,2022-08-10,Zorlu Center
Female,34,Food & Beverage,5,26.15,Cash,2022-07-19,Istinye Park
Female,65,Technology,4,4200.0,Cash,2021-07-07,Metrocity
Male,59,Clothing,4,1200.32,Cash,2021-01-15,Emaar Square Mall
Male,57,Clothing,2,600.16,Cash,2022-08-11,Forum Istanbul
Female,36,Cosmetics,4,162.64,Cash,2021-07-19,Viaport Outlet
Female,61,Souvenir,5,58.65,Credit Card,2022-04-11,Metropol AVM
Male,19,Toys,1,35.84,Cash,2023-02-27,Forum Istanbul
Female,46,Shoes,2,1200.34,Cash,2021-11-04,Istinye Park
Female,67,Food & Beverage,2,10.46,Credit Card,2022-12-23,Zorlu Center
Female,57,Clothing,1,300.08,Cash,2022-08-20,Mall of Istanbul
Male,41,Food & Beverage,5,26.15,Debit Card,2021-01-24,Metropol AVM
Female,41,Books,3,45.45,Cash,2021-06-06,Mall of Istanbul
Female,47,Clothing,4,1200.32,Credit Card,2023-03-02,Metrocity
Male,38,Clothing,3,900.24,Debit Card,2021-05-03,Mall of Istanbul
Male,23,Food & Beverage,2,10.46,Cash,2021-07-28,Emaar Square Mall
Male,50,Clothing,1,300.08,Credit Card,2022-01-30,Mall of Istanbul
Female,51,Clothing,4,1200.32,Cash,2021-08-13,Emaar Square Mall
Female,20,Clothing,5,1500.4,Credit Card,2022-09-20,Kanyon
Male,52,Shoes,4,2400.68,Debit Card,2021-08-19,Mall of Istanbul
Female,46,Books,3,45.45,Credit Card,2023-02-02,Kanyon
Female,37,Clothing,1,300.08,Cash,2022-12-23,Viaport Outlet
Male,39,Souvenir,5,58.65,Cash,2022-06-14,Metropol AVM
Male,32,Toys,3,107.52,Debit Card,2021-02-18,Metropol AVM
Female,21,Food & Beverage,4,20.92,Cash,2022-12-17,Istinye Park
Female,38,Food & Beverage,5,26.15,Debit Card,2022-07-16,Emaar Square Mall
Male,67,Shoes,1,600.17,Debit Card,2022-04-01,Kanyon
Female,32,Clothing,5,1500.4,Cash,2022-12-09,Metrocity
Female,53,Cosmetics,5,203.3,Debit Card,2022-03-11,Istinye Park
Male,39,Books,1,15.15,Cash,2023-07-03,Emaar Square Mall
Female,64,Clothing,4,1200.32,Cash,2022-02-21,Istinye Park
Female,25,Clothing,1,300.08,Cash,2021-07-13,Kanyon
Male,31,Shoes,4,2400.68,Cash,2022-06-07,Forum Istanbul
Female,52,Food & Beverage,2,10.46,Credit Card,2022-06-16,Kanyon
Female,45,Clothing,1,300.08,Cash,2022-06-24,Metrocity
Female,39,Clothing,4,1200.32,Debit Card,2022-04-11,Emaar Square Mall
Female,46,Food & Beverage,4,20.92,Cash,2022-06-29,Kanyon
Male,47,Cosmetics,5,203.3,Cash,2023-02-15,Forum Istanbul
Male,44,Clothing,4,1200.32,Credit Card,2021-02-01,Mall of Istanbul
Female,54,Food & Beverage,1,5.23,Credit Card,2022-03-02,Istinye Park
Female,65,Shoes,1,600.17,Credit Card,2022-05-09,Kanyon
Male,51,Food & Beverage,3,15.69,Cash,2022-06-13,Metrocity
Female,21,Clothing,5,1500.4,Cash,2022-03-15,Mall of Istanbul
Female,64,Clothing,4,1200.32,Credit Card,2021-12-28,Mall of Istanbul
Female,56,Cosmetics,4,162.64,Credit Card,2022-08-16,Metropol AVM
Male,39,Food & Beverage,4,20.92,Credit Card,2021-10-20,Istinye Park
Male,28,Souvenir,2,23.46,Credit Card,2022-12-31,Metrocity
Male,38,Food & Beverage,4,20.92,Debit Card,2022-11-13,Metropol AVM
Female,53,Clothing,2,600.16,Cash,2022-11-06,Mall of Istanbul
Male,54,Clothing,2,600.16,Debit Card,2023-08-03,Metrocity
Female,62,Cosmetics,1,40.66,Cash,2022-07-17,Metrocity
Male,24,Souvenir,3,35.19,Credit Card,2022-05-18,Emaar Square Mall
Female,63,Shoes,2,1200.34,Credit Card,2021-03-31,Kanyon
Female,52,Shoes,3,1800.51,Cash,2023-07-02,Mall of Istanbul
Male,48,Food & Beverage,1,5.23,Debit Card,2022-12-09,Kanyon
Female,69,Clothing,4,1200.32,Cash,2021-04-01,Kanyon
Female,33,Clothing,4,1200.32,Cash,2022-07-24,Viaport Outlet
Female,33,Souvenir,2,23.46,Cash,2021-04-08,Istinye Park
Male,20,Toys,4,143.36,Cash,2023-01-14,Metropol AVM
Female,21,Shoes,3,1800.51,Credit Card,2022-04-18,Cevahir AVM
Female,57,Shoes,4,2400.68,Cash,2021-05-19,Viaport Outlet
Female,68,Food & Beverage,3,15.69,Cash,2021-04-29,Kanyon
Female,41,Cosmetics,4,162.64,Credit Card,2023-02-13,Kanyon
Male,20,Cosmetics,2,81.32,Cash,2022-09-26,Mall of Istanbul
Male,50,Cosmetics,1,40.66,Cash,2022-01-17,Kanyon
Female,68,Souvenir,5,58.65,Credit Card,2022-02-13,Kanyon
Female,60,Cosmetics,1,40.66,Cash,2021-07-10,Mall of Istanbul
Female,55,Toys,4,143.36,Cash,2022-04-28,Mall of Istanbul
Female,33,Toys,5,179.2,Cash,2021-12-01,Kanyon
Female,31,Cosmetics,4,162.64,Debit Card,2021-07-14,Istinye Park
Male,42,Technology,1,1050.0,Credit Card,2022-09-27,Mall of Istanbul
Female,69,Food & Beverage,3,15.69,Credit Card,2022-07-06,Kanyon
Female,18,Clothing,2,600.16,Cash,2022-07-24,Istinye Park
Female,31,Cosmetics,5,203.3,Cash,2022-12-22,Metropol AVM
Male,26,Food & Beverage,1,5.23,Credit Card,2022-12-15,Istinye Park
Male,36,Clothing,4,1200.32,Debit Card,2021-07-25,Metropol AVM
Female,63,Cosmetics,4,162.64,Cash,2021-07-19,Metrocity
Female,49,Toys,3,107.52,Debit Card,2022-10-15,Mall of Istanbul
Male,42,Toys,5,179.2,Credit Card,2021-06-29,Viaport Outlet
Male,25,Souvenir,5,58.65,Credit Card,2022-12-12,Mall of Istanbul
Female,64,Clothing,3,900.24,Credit Card,2023-09-02,Istinye Park
Male,49,Food & Beverage,2,10.46,Debit Card,2023-02-20,Istinye Park
Male,43,Clothing,5,1500.4,Cash,2021-05-14,Metropol AVM
Male,21,Food & Beverage,1,5.23,Debit Card,2021-02-23,Metropol AVM
Female,20,Cosmetics,3,121.98,Cash,2023-04-02,Istinye Park
Male,65,Clothing,2,600.16,Debit Card,2022-02-17,Forum Istanbul
Female,40,Shoes,5,3000.85,Debit Card,2021-05-08,Metropol AVM
Female,60,Clothing,5,1500.4,Debit Card,2021-07-08,Emaar Square Mall
Female,22,Cosmetics,5,203.3,Credit Card,2021-09-27,Metropol AVM
Female,63,Clothing,2,600.16,Cash,2021-12-16,Kanyon
Female,43,Clothing,3,900.24,Debit Card,2021-04-05,Istinye Park
Male,43,Cosmetics,4,162.64,Cash,2021-09-09,Viaport Outlet
Female,42,Clothing,5,1500.4,Credit Card,2021-06-09,Istinye Park
Male,56,Shoes,4,2400.68,Cash,2023-01-19,Emaar Square Mall
