invoice_no,customer_id,gender,age,category,quantity,Price,payment_method,Datetime,shopping_mall
I321544,C938489,Male,58,Food & Beverage,4,20.92,Debit Card,2022-10-24,Zorlu Center
I289758,C194572,Female,43,Clothing,4,1200.32,Cash,2023-01-16,Metropol AVM
I805300,C141067,Female,50,Food & Beverage,3,15.69,Debit Card,2021-04-27,Metrocity
I157075,C968101,Male,47,Shoes,2,1200.34,Credit Card,2023-02-21,Mall of Istanbul
I200347,C293260,Male,63,Clothing,1,300.08,Credit Card,2022-06-30,Istinye Park
I340072,C339213,Female,25,Technology,1,1050.0,Debit Card,2023-02-24,Metropol AVM
I260828,C812883,Female,23,Shoes,3,1800.51,Credit Card,2023-01-20,Forum Istanbul
I301608,C131317,Male,34,Clothing,1,300.08,Debit Card,2021-05-30,Viaport Outlet
I379875,C339044,Female,31,Shoes,3,1800.51,Cash,2022-10-21,Metropol AVM
I512082,C243988,Female,54,Food & Beverage,1,5.23,Debit Card,2021-04-24,Mall of Istanbul
I138461,C140529,Male,31,Clothing,4,1200.32,Debit Card,2021-06-24,Emaar Square Mall
I598721,C130853,Female,57,Clothing,3,900.24,Credit Card,2022-02-25,Zorlu Center
I903018,C278459,Male,64,Food & Beverage,1,5.23,Cash,2022-06-15,Forum Istanbul
I343719,C948056,Female,64,Clothing,5,1500.4,Cash,2022-05-31,Metrocity
I179768,C411952,Female,34,Clothing,3,900.24,Debit Card,2022-08-19,Viaport Outlet
I211613,C262615,Male,18,Books,4,60.6,Credit Card,2022-12-21,Metropol AVM
I802719,C288044,Female,27,Clothing,5,1500.4,Cash,2021-10-25,Metropol AVM
I291964,C859318,Female,67,Clothing,2,600.16,Credit Card,2021-10-14,Mall of Istanbul
I257310,C795403,Female,39,Toys,3,107.52,Credit Card,2022-05-14,Metrocity
I111894,C303202,Female,65,Food & Beverage,5,26.15,Cash,2022-08-15,Mall of Istanbul
I176266,C285924,Female,68,Technology,1,1050.0,Cash,2021-02-25,Metrocity
I134988,C259854,Male,39,Food & Beverage,1,5.23,Credit Card,2022-01-19,Metrocity
I516231,C114504,Female,53,Clothing,3,900.24,Cash,2021-06-27,Mall of Istanbul
I168489,C109179,Female,23,Cosmetics,2,81.32,Cash,2023-02-28,Metrocity
I135792,C545134,Female,65,Clothing,1,300.08,Credit Card,2022-10-30,Mall of Istanbul
I285184,C619186,Female,30,Toys,1,35.84,Debit Card,2022-06-29,Istinye Park
I237207,C208791,Female,66,Cosmetics,4,162.64,Cash,2022-05-15,Istinye Park
I834563,C124889,Male,28,Food & Beverage,2,10.46,Credit Card,2022-08-16,Kanyon
I232024,C212887,Male,56,Books,4,60.6,Cash,2022-07-15,Kanyon
I971687,C309277,Female,38,Clothing,4,1200.32,Cash,2021-03-17,Cevahir AVM
I307289,C333554,Female,48,Technology,5,5250.0,Credit Card,2022-06-30,Kanyon
I132711,C594094,Female,35,Clothing,3,900.24,Credit Card,2022-03-17,Zorlu Center
I327460,C279743,Male,62,Shoes,5,3000.85,Cash,2021-09-29,Zorlu Center
I912168,C334495,Female,49,Clothing,4,1200.32,Cash,2021-07-20,Zorlu Center
I323451,C273060,Female,61,Cosmetics,5,203.3,Cash,2022-06-22,Kanyon
I759006,C102920,Male,50,Food & Beverage,4,20.92,Cash,2021-08-25,Metrocity
I306261,C193904,Female,57,Food & Beverage,1,5.23,Cash,2022-07-17,Kanyon
I213854,C543770,Female,19,Toys,4,143.36,Credit Card,2022-11-20,Istinye Park
I229979,C301035,Female,47,Technology,4,4200.0,Cash,2021-12-25,Istinye Park
I779124,C313136,Female,52,Clothing,2,600.16,Credit Card,2022-12-14,Kanyon
I508438,C116820,Female,65,Cosmetics,5,203.3,Cash,2021-02-17,Kanyon
I280949,C230983,Female,44,Technology,1,1050.0,Cash,2022-07-25,Metrocity
I299450,C138780,Male,20,Clothing,5,1500.4,Cash,2022-02-22,Viaport Outlet
I126827,C135286,Female,59,Food & Beverage,1,5.23,Cash,2023-02-27,Mall of Istanbul
I176801,C198089,Female,54,Clothing,3,900.24,Cash,2022-11-28,Metrocity
I847060,C936628,Female,31,Clothing,1,300.08,Cash,2021-06-26,Kanyon
I202299,C271026,Female,28,Food & Beverage,5,26.15,Debit Card,2021-04-14,Metrocity
I107901,C768000,Female,61,Clothing,1,300.08,Cash,2022-03-28,Kanyon
I329528,C302736,Female,39,Food & Beverage,5,26.15,Debit Card,2021-07-17,Mall of Istanbul
I295263,C221360,Male,48,Food & Beverage,5,26.15,Debit Card,2022-05-20,Metrocity
I185353,C304905,Male,55,Books,5,75.75,Cash,2022-07-28,Kanyon
I279179,C249729,Male,62,Cosmetics,3,121.98,Cash,2022-12-16,Istinye Park
I365525,C805406,Male,30,Toys,2,71.68,Cash,2021-07-19,Emaar Square Mall
I112700,C456864,Male,52,Cosmetics,4,162.64,Credit Card,2022-12-24,Metrocity
I120767,C274909,Male,21,Clothing,5,1500.4,Credit Card,2022-04-16,Forum Istanbul
I120823,C231538,Male,31,Souvenir,3,35.19,Credit Card,2023-01-21,Istinye Park
I273155,C127599,Male,21,Cosmetics,2,81.32,Credit Card,2021-03-15,Zorlu Center
I126103,C293130,Female,52,Cosmetics,2,81.32,Cash,2022-10-19,Viaport Outlet
I401494,C145168,Female,44,Cosmetics,1,40.66,Debit Card,2022-07-14,Metropol AVM
I748552,C319552,Female,63,Souvenir,4,46.92,Cash,2021-04-24,Emaar Square Mall
I101624,C115743,Male,62,Cosmetics,3,121.98,Cash,2021-10-15,Kanyon
I321885,C106674,Female,58,Toys,1,35.84,Credit Card,2022-03-25,Zorlu Center
I249071,C152021,Female,27,Toys,1,35.84,Credit Card,2022-07-25,Cevahir AVM
I111270,C294318,Female,18,Books,2,30.3,Cash,2021-02-24,Metrocity
I699646,C529028,Male,67,Shoes,4,2400.68,Cash,2021-06-30,Metrocity
I592848,C165655,Male,41,Clothing,1,300.08,Credit Card,2021-06-14,Forum Istanbul
I147656,C281073,Female,55,Clothing,3,900.24,Credit Card,2023-01-16,Metrocity
I276058,C370540,Male,52,Food & Beverage,4,20.92,Debit Card,2021-03-21,Emaar Square Mall
I288784,C254627,Female,30,Clothing,3,900.24,Credit Card,2022-01-13,Metrocity
I980023,C120118,Male,55,Cosmetics,5,203.3,Credit Card,2023-01-20,Metrocity
I949925,C392146,Female,38,Food & Beverage,2,10.46,Debit Card,2022-07-20,Kanyon
I255249,C208628,Male,25,Clothing,3,900.24,Cash,2022-08-31,Mall of Istanbul
I193429,C982011,Male,55,Clothing,1,300.08,Cash,2022-03-25,Kanyon
I320215,C201026,Female,37,Food & Beverage,1,5.23,Cash,2022-09-13,Emaar Square Mall
I201190,C468926,Female,56,Clothing,2,600.16,Debit Card,2021-06-24,Metrocity
I132303,C910511,Male,21,Clothing,2,600.16,Credit Card,2022-10-22,Emaar Square Mall
I243854,C273388,Male,61,Toys,1,35.84,Debit Card,2021-08-13,Istinye Park
I125506,C263773,Female,52,Toys,2,71.68,Debit Card,2021-05-16,Istinye Park
I183058,C995607,Female,39,Toys,5,179.2,Cash,2022-01-19,Zorlu Center
I638559,C329888,Male,21,Food & Beverage,3,15.69,Debit Card,2021-11-18,Kanyon
I265999,C186812,Female,38,Cosmetics,5,203.3,Credit Card,2022-12-24,Mall of Istanbul
I560138,C118674,Female,43,Food & Beverage,2,10.46,Cash,2021-11-23,Istinye Park
I123386,C201014,Female,49,Food & Beverage,5,26.15,Debit Card,2021-06-19,Metrocity
I178998,C210349,Male,68,Clothing,2,600.16,Debit Card,2021-09-25,Metropol AVM
I180746,C274233,Male,50,Clothing,4,1200.32,Cash,2021-01-26,Kanyon
I139310,C511202,Female,29,Technology,2,2100.0,Cash,2023-02-20,Metropol AVM
I699637,C238136,Female,42,Clothing,1,300.08,Cash,2022-03-31,Metrocity
I414365,C279817,Male,30,Cosmetics,5,203.3,Cash,2022-02-15,Metrocity
I125535,C291206,Female,63,Souvenir,5,58.65,Credit Card,2021-03-22,Mall of Istanbul
I180451,C385618,Female,30,Shoes,3,1800.51,Credit Card,2021-11-18,Mall of Istanbul
I155853,C867847,Male,63,Cosmetics,4,162.64,Credit Card,2021-01-19,Metrocity
I161316,C160054,Male,35,Clothing,1,300.08,Credit Card,2022-06-20,Metropol AVM
I156342,C144368,Female,63,Clothing,1,300.08,Debit Card,2021-07-20,Metropol AVM
I469281,C132357,Male,27,Technology,3,3150.0,Cash,2022-03-24,Mall of Istanbul
I419578,C279804,Male,58,Books,3,45.45,Cash,2022-11-19,Emaar Square Mall
I264546,C272694,Female,61,Shoes,1,600.17,Credit Card,2022-08-19,Kanyon
I275334,C610139,Female,54,Books,3,45.45,Cash,2021-08-22,Istinye Park
I133050,C100112,Female,68,Clothing,1,300.08,Debit Card,2022-05-25,Kanyon
I239511,C194100,Male,42,Food & Beverage,2,10.46,Cash,2021-07-22,Viaport Outlet
I202654,C205007,Male,28,Shoes,5,3000.85,Credit Card,2021-07-16,Kanyon
I685265,C961965,Female,67,Cosmetics,2,81.32,Credit Card,2021-02-28,Metrocity
I310523,C209191,Female,20,Cosmetics,3,121.98,Credit Card,2021-08-31,Kanyon
I168761,C262623,Female,24,Food & Beverage,4,20.92,Cash,2022-10-20,Metrocity
I137766,C399008,Female,28,Cosmetics,4,162.64,Credit Card,2022-04-22,Istinye Park
I226142,C549907,Female,34,Clothing,5,1500.4,Debit Card,2021-12-29,Mall of Istanbul
I322547,C158279,Female,61,Books,1,15.15,Cash,2021-01-29,Emaar Square Mall
I771777,C100966,Female,56,Cosmetics,4,162.64,Debit Card,2022-11-29,Emaar Square Mall
I166424,C316783,Female,43,Souvenir,3,35.19,Cash,2022-04-17,Istinye Park
I337687,C118186,Male,33,Food & Beverage,3,15.69,Credit Card,2022-04-23,Metropol AVM
I158810,C358825,Male,56,Toys,2,71.68,Credit Card,2021-02-14,Metropol AVM
I315972,C150168,Female,57,Cosmetics,5,203.3,Credit Card,2021-03-19,Kanyon
I137664,C146847,Male,68,Clothing,5,1500.4,Cash,2021-08-31,Istinye Park
I330205,C890024,Male,46,Food & Beverage,1,5.23,Credit Card,2021-05-28,Viaport Outlet
I251374,C170548,Male,50,Shoes,3,1800.51,Cash,2022-09-20,Cevahir AVM
I335872,C249945,Female,25,Souvenir,5,58.65,Credit Card,2021-03-25,Kanyon
I214563,C233290,Female,48,Food & Beverage,4,20.92,Cash,2022-09-27,Mall of Istanbul
I401204,C168508,Female,27,Clothing,5,1500.4,Cash,2021-05-26,Forum Istanbul
I146289,C220980,Female,55,Souvenir,4,46.92,Cash,2022-08-15,Zorlu Center
I233160,C306201,Female,57,Clothing,2,600.16,Credit Card,2021-06-16,Kanyon
I322180,C279286,Female,42,Clothing,3,900.24,Credit Card,2021-10-29,Viaport Outlet
I590196,C103241,Female,21,Food & Beverage,3,15.69,Cash,2021-01-26,Kanyon
I277395,C112617,Female,31,Clothing,1,300.08,Cash,2021-07-14,Istinye Park
I119462,C208839,Female,20,Books,1,15.15,Credit Card,2021-08-23,Mall of Istanbul
I302558,C945959,Female,50,Shoes,3,1800.51,Credit Card,2022-06-26,Metropol AVM
I313408,C470538,Male,65,Shoes,5,3000.85,Cash,2021-03-22,Mall of Istanbul
I758318,C312467,Female,20,Clothing,4,1200.32,Cash,2022-10-23,Mall of Istanbul
I378041,C141012,Female,32,Clothing,3,900.24,Credit Card,2021-04-26,Kanyon
I182456,C510893,Male,61,Cosmetics,3,121.98,Cash,2021-11-30,Metropol AVM
I107246,C214757,Female,68,Cosmetics,1,40.66,Credit Card,2022-09-27,Istinye Park
I274897,C173865,Female,48,Clothing,3,900.24,Debit Card,2023-02-28,Kanyon
I841752,C536344,Male,41,Shoes,2,1200.34,Credit Card,2022-04-18,Metrocity
I303577,C219074,Male,50,Shoes,1,600.17,Credit Card,2022-03-30,Kanyon
I233664,C472006,Male,36,Cosmetics,5,203.3,Cash,2022-03-27,Kanyon
I242854,C790893,Male,55,Clothing,5,1500.4,Cash,2022-11-13,Metrocity
I181113,C545904,Female,39,Shoes,3,1800.51,Cash,2022-09-29,Viaport Outlet
I256291,C938710,Female,55,Toys,4,143.36,Credit Card,2021-07-15,Metrocity
I277216,C128188,Male,33,Toys,3,107.52,Cash,2021-10-24,Forum Istanbul
I140907,C282366,Female,60,Clothing,3,900.24,Cash,2022-06-29,Mall of Istanbul
I289122,C250949,Male,21,Books,4,60.6,Cash,2022-08-27,Metropol AVM
I264442,C314836,Male,28,Clothing,3,900.24,Credit Card,2022-02-20,Metrocity
I161176,C170689,Male,39,Cosmetics,5,203.3,Debit Card,2021-08-23,Istinye Park
I200961,C109918,Female,25,Food & Beverage,4,20.92,Credit Card,2022-01-13,Istinye Park
I328006,C205073,Female,28,Food & Beverage,3,15.69,Debit Card,2021-06-23,Kanyon
I318851,C178884,Female,56,Cosmetics,2,81.32,Cash,2022-12-18,Kanyon
I309436,C612739,Female,51,Technology,1,1050.0,Cash,2022-12-18,Istinye Park
I277178,C984007,Female,19,Clothing,5,1500.4,Credit Card,2022-03-21,Metrocity
I938882,C257745,Male,64,Food & Beverage,4,20.92,Debit Card,2022-04-28,Kanyon
I750031,C266629,Female,44,Shoes,3,1800.51,Credit Card,2022-06-16,Mall of Istanbul
I147103,C287678,Male,58,Technology,4,4200.0,Cash,2021-12-20,Metrocity
I148781,C402632,Male,48,Shoes,4,2400.68,Credit Card,2021-09-30,Metrocity
I599576,C291691,Female,35,Cosmetics,4,162.64,Debit Card,2021-08-20,Istinye Park
I490066,C504947,Male,59,Cosmetics,1,40.66,Credit Card,2021-11-26,Kanyon
I111791,C229542,Male,28,Clothing,1,300.08,Cash,2021-03-22,Cevahir AVM
I497525,C307891,Female,50,Food & Beverage,4,20.92,Cash,2022-06-30,Forum Istanbul
I725975,C327513,Female,55,Clothing,2,600.16,Debit Card,2022-07-23,Zorlu Center
I243840,C349481,Female,38,Clothing,2,600.16,Cash,2022-12-31,Forum Istanbul
I577748,C158174,Female,61,Toys,3,107.52,Debit Card,2021-05-25,Kanyon
I167639,C212278,Female,40,Cosmetics,4,162.64,Cash,2021-01-31,Mall of Istanbul
I323405,C283545,Male,69,Clothing,5,1500.4,Credit Card,2021-10-29,Kanyon
I334195,C238751,Male,64,Clothing,4,1200.32,Credit Card,2022-05-19,Cevahir AVM
I223320,C309534,Female,56,Cosmetics,2,81.32,Cash,2022-08-26,Kanyon
I555321,C247474,Male,47,Toys,5,179.2,Debit Card,2021-07-27,Mall of Istanbul
I493662,C202242,Female,28,Cosmetics,5,203.3,Debit Card,2022-06-15,Kanyon
I255466,C240534,Female,42,Food & Beverage,5,26.15,Debit Card,2022-04-17,Metrocity
I155663,C217489,Male,60,Clothing,5,1500.4,Cash,2021-01-19,Istinye Park
I701341,C308241,Male,31,Souvenir,4,46.92,Debit Card,2022-07-20,Cevahir AVM
I959244,C319719,Male,37,Cosmetics,3,121.98,Cash,2021-04-14,Metrocity
I163157,C104718,Female,61,Souvenir,3,35.19,Credit Card,2021-02-20,Metropol AVM
I596788,C285901,Male,34,Food & Beverage,2,10.46,Cash,2022-01-28,Metropol AVM
I264077,C191484,Female,27,Clothing,3,900.24,Cash,2021-01-17,Mall of Istanbul
I305877,C230047,Female,48,Souvenir,2,23.46,Credit Card,2022-10-27,Forum Istanbul
I178158,C224780,Male,37,Cosmetics,2,81.32,Credit Card,2022-06-29,Metropol AVM
I218502,C178838,Female,32,Cosmetics,5,203.3,Credit Card,2021-10-17,Kanyon
I120459,C160057,Male,31,Cosmetics,1,40.66,Cash,2022-07-27,Kanyon
I334994,C218136,Female,19,Toys,1,35.84,Credit Card,2023-02-23,Istinye Park
I101131,C329519,Female,22,Cosmetics,5,203.3,Credit Card,2022-08-22,Metropol AVM
I987659,C275267,Female,55,Cosmetics,2,81.32,Credit Card,2022-05-30,Istinye Park
I125510,C262160,Male,55,Clothing,2,600.16,Debit Card,2021-04-30,Mall of Istanbul
I996056,C273970,Male,31,Clothing,3,900.24,Credit Card,2022-01-15,Mall of Istanbul
I208486,C143496,Female,53,Souvenir,4,46.92,Credit Card,2021-10-22,Metrocity
I181267,C335953,Female,59,Clothing,4,1200.32,Credit Card,2023-01-21,Mall of Istanbul
I243097,C118608,Male,31,Souvenir,3,35.19,Credit Card,2022-09-27,Forum Istanbul
I165998,C282652,Male,57,Clothing,4,1200.32,Credit Card,2021-01-24,Mall of Istanbul
I274386,C116240,Female,38,Cosmetics,4,162.64,Credit Card,2022-02-20,Emaar Square Mall
I182658,C230029,Female,35,Food & Beverage,3,15.69,Credit Card,2022-10-19,Kanyon
I203159,C127454,Male,36,Books,5,75.75,Cash,2023-02-28,Metropol AVM
I312531,C201876,Female,48,Clothing,5,1500.4,Credit Card,2023-02-19,Mall of Istanbul
I149432,C131337,Female,20,Shoes,4,2400.68,Debit Card,2021-08-15,Mall of Istanbul
I546539,C342819,Male,31,Shoes,2,1200.34,Credit Card,2021-08-23,Istinye Park
I160757,C712134,Male,42,Shoes,4,2400.68,Cash,2022-03-29,Metropol AVM
I216023,C213478,Male,60,Clothing,4,1200.32,Credit Card,2022-03-23,Metropol AVM
I201517,C273174,Female,20,Souvenir,2,23.46,Credit Card,2022-08-28,Kanyon
I260650,C228335,Female,60,Cosmetics,4,162.64,Cash,2021-10-21,Metrocity
I212345,C264409,Male,45,Clothing,1,300.08,Debit Card,2021-08-17,Kanyon
I303365,C510235,Female,40,Books,5,75.75,Debit Card,2022-01-25,Kanyon
I587926,C836045,Female,52,Clothing,5,1500.4,Credit Card,2021-03-20,Istinye Park
I264320,C798802,Male,20,Clothing,2,600.16,Cash,2021-08-22,Mall of Istanbul
I324766,C270730,Female,35,Food & Beverage,5,26.15,Credit Card,2022-10-30,Istinye Park
I320828,C157623,Female,40,Toys,3,107.52,Cash,2022-10-23,Kanyon
I265638,C864097,Female,31,Clothing,3,900.24,Cash,2021-06-21,Istinye Park
I333763,C269766,Female,37,Food & Beverage,4,20.92,Cash,2022-11-28,Cevahir AVM
I129465,C154964,Female,39,Clothing,5,1500.4,Debit Card,2021-12-20,Metropol AVM
I143493,C237019,Female,66,Shoes,5,3000.85,Debit Card,2022-02-15,Mall of Istanbul
I374777,C152697,Male,30,Toys,2,71.68,Credit Card,2022-05-29,Istinye Park
I688176,C131591,Female,30,Clothing,3,900.24,Cash,2021-03-26,Metropol AVM
I122890,C108752,Female,41,Shoes,5,3000.85,Cash,2021-08-14,Mall of Istanbul
I597591,C334784,Female,50,Shoes,3,1800.51,Credit Card,2022-03-21,Mall of Istanbul
I176583,C311862,Female,64,Souvenir,2,23.46,Credit Card,2023-02-26,Mall of Istanbul
I825471,C192081,Female,56,Toys,2,71.68,Cash,2022-05-27,Mall of Istanbul
I326376,C104799,Female,50,Books,3,45.45,Cash,2023-02-18,Mall of Istanbul
I450819,C208011,Male,46,Clothing,5,1500.4,Cash,2022-08-30,Mall of Istanbul
I646249,C278796,Female,36,Cosmetics,1,40.66,Cash,2022-02-14,Mall of Istanbul
I731599,C126848,Female,20,Technology,3,3150.0,Cash,2023-01-31,Forum Istanbul
I215939,C818155,Female,47,Shoes,3,1800.51,Debit Card,2021-03-27,Kanyon
I800438,C114590,Female,26,Clothing,5,1500.4,Cash,2022-03-13,Istinye Park
I455809,C135865,Female,64,Souvenir,1,11.73,Cash,2022-09-30,Istinye Park
I320423,C245009,Male,56,Shoes,1,600.17,Cash,2022-12-18,Viaport Outlet
I889208,C124309,Female,22,Food & Beverage,1,5.23,Credit Card,2022-02-23,Metropol AVM
I315032,C291132,Female,57,Clothing,3,900.24,Cash,2021-07-24,Kanyon
I210921,C306259,Male,65,Cosmetics,3,121.98,Cash,2022-03-30,Kanyon
I275411,C813283,Female,52,Clothing,1,300.08,Debit Card,2022-01-23,Mall of Istanbul
I327051,C169084,Male,30,Clothing,5,1500.4,Cash,2022-09-28,Metropol AVM
I989967,C265121,Male,35,Souvenir,2,23.46,Credit Card,2021-02-20,Kanyon
I122347,C793504,Female,29,Books,4,60.6,Cash,2021-09-21,Forum Istanbul
I336143,C328533,Male,23,Shoes,3,1800.51,Debit Card,2021-02-18,Kanyon
I147257,C233225,Male,45,Toys,2,71.68,Credit Card,2021-12-23,Kanyon
I173091,C294707,Female,26,Food & Beverage,1,5.23,Credit Card,2022-06-15,Kanyon
I272929,C228877,Female,53,Cosmetics,3,121.98,Credit Card,2022-03-26,Kanyon
I318911,C759007,Female,20,Toys,5,179.2,Credit Card,2022-10-23,Mall of Istanbul
I222231,C222267,Female,59,Technology,2,2100.0,Credit Card,2022-10-24,Viaport Outlet
I247324,C264917,Male,53,Clothing,1,300.08,Credit Card,2021-05-24,Forum Istanbul
I293611,C313636,Male,38,Cosmetics,2,81.32,Cash,2021-08-31,Kanyon
I243689,C171741,Female,49,Clothing,2,600.16,Debit Card,2023-01-17,Forum Istanbul
I134200,C138164,Female,63,Food & Beverage,1,5.23,Credit Card,2022-06-14,Kanyon
I329910,C200284,Female,32,Cosmetics,2,81.32,Cash,2021-01-16,Kanyon
I118233,C241102,Male,48,Clothing,2,600.16,Cash,2022-12-15,Kanyon
I212833,C331382,Male,64,Cosmetics,2,81.32,Cash,2021-04-29,Metrocity
I153684,C125436,Male,68,Toys,4,143.36,Debit Card,2022-12-30,Metrocity
I187964,C135606,Female,50,Clothing,3,900.24,Cash,2022-12-31,Cevahir AVM
I220239,C130779,Male,45,Souvenir,1,11.73,Credit Card,2021-03-28,Forum Istanbul
I113911,C291906,Male,56,Cosmetics,4,162.64,Credit Card,2022-01-19,Metrocity
I229693,C181039,Female,22,Toys,4,143.36,Credit Card,2022-03-16,Metropol AVM
I301045,C461456,Female,51,Clothing,1,300.08,Credit Card,2023-01-22,Mall of Istanbul
I201800,C256822,Male,42,Clothing,1,300.08,Cash,2021-04-24,Mall of Istanbul
I187586,C304031,Female,65,Food & Beverage,3,15.69,Debit Card,2022-12-17,Cevahir AVM
I899281,C791600,Male,40,Cosmetics,5,203.3,Cash,2022-07-21,Kanyon
I562460,C243926,Female,59,Shoes,5,3000.85,Cash,2021-12-15,Metropol AVM
I206489,C768270,Female,44,Shoes,1,600.17,Cash,2021-04-14,Emaar Square Mall
I140886,C144444,Female,41,Clothing,4,1200.32,Credit Card,2021-05-18,Zorlu Center
I250036,C794549,Female,67,Clothing,5,1500.4,Cash,2022-06-22,Metrocity
I206113,C495019,Male,27,Shoes,3,1800.51,Credit Card,2022-06-17,Kanyon
I280064,C400520,Male,18,Shoes,5,3000.85,Debit Card,2021-05-22,Metropol AVM
I952480,C884602,Male,51,Toys,3,107.52,Cash,2021-11-20,Kanyon
I253676,C238018,Male,52,Clothing,3,900.24,Credit Card,2021-02-24,Kanyon
I287207,C325668,Female,51,Clothing,3,900.24,Debit Card,2022-07-31,Viaport Outlet
I195956,C131682,Male,36,Shoes,1,600.17,Cash,2022-08-25,Metropol AVM
I702575,C406427,Male,59,Shoes,5,3000.85,Cash,2022-01-15,Kanyon
I356947,C152921,Female,42,Shoes,1,600.17,Cash,2021-06-29,Mall of Istanbul
I276132,C862919,Female,18,Food & Beverage,1,5.23,Debit Card,2021-08-24,Forum Istanbul
I642468,C104245,Female,57,Toys,1,35.84,Credit Card,2022-09-25,Kanyon
I110756,C196034,Female,67,Shoes,2,1200.34,Credit Card,2021-08-16,Metrocity
I145397,C507188,Female,43,Clothing,3,900.24,Cash,2022-07-30,Metropol AVM
I763964,C271686,Male,19,Food & Beverage,4,20.92,Cash,2021-03-22,Metrocity
I136208,C273676,Male,50,Toys,3,107.52,Debit Card,2021-03-16,Mall of Istanbul
I987858,C174160,Female,38,Clothing,4,1200.32,Cash,2021-07-15,Mall of Istanbul
I462516,C160954,Male,60,Cosmetics,4,162.64,Debit Card,2022-11-17,Metrocity
I319923,C531293,Female,20,Cosmetics,2,81.32,Debit Card,2021-11-17,Cevahir AVM
I272119,C190545,Female,32,Clothing,5,1500.4,Cash,2021-10-13,Kanyon
I266671,C988230,Female,64,Technology,5,5250.0,Cash,2021-11-25,Kanyon
I159453,C849507,Female,54,Toys,4,143.36,Credit Card,2021-05-26,Zorlu Center
I225269,C142103,Male,37,Clothing,4,1200.32,Credit Card,2021-07-15,Kanyon
I447311,C178355,Male,53,Cosmetics,4,162.64,Credit Card,2022-10-18,Mall of Istanbul
I280332,C269342,Male,26,Clothing,1,300.08,Credit Card,2021-04-26,Forum Istanbul
I197673,C317027,Male,18,Food & Beverage,4,20.92,Cash,2021-02-23,Kanyon
I703063,C426418,Female,20,Toys,4,143.36,Cash,2022-08-15,Mall of Istanbul
I343580,C346544,Female,37,Clothing,3,900.24,Cash,2022-09-16,Istinye Park
I120713,C258158,Male,31,Clothing,2,600.16,Cash,2021-08-25,Metropol AVM
I328794,C588567,Female,52,Toys,5,179.2,Cash,2022-06-25,Istinye Park
I192334,C245706,Female,66,Clothing,5,1500.4,Cash,2021-07-14,Kanyon
I202974,C213035,Female,51,Food & Beverage,1,5.23,Credit Card,2021-08-16,Metropol AVM
I257743,C868278,Female,29,Toys,1,35.84,Debit Card,2022-01-19,Metrocity
I570975,C278044,Male,20,Clothing,3,900.24,Cash,2021-02-14,Viaport Outlet
I298941,C555149,Male,43,Clothing,4,1200.32,Credit Card,2023-01-20,Mall of Istanbul
I278406,C783376,Male,45,Toys,1,35.84,Cash,2021-06-19,Zorlu Center
I139532,C900084,Male,50,Shoes,1,600.17,Cash,2021-05-19,Cevahir AVM
I172974,C133191,Female,36,Clothing,1,300.08,Debit Card,2022-03-24,Metrocity
I312848,C952974,Female,53,Clothing,4,1200.32,Cash,2021-11-26,Istinye Park
